,Artist ID,Primary Artist,Added At,Release Date,Days Until Discovery,Followers,Genres,Artist Popularity
1871,6QA1jIAC7i52uJi8jbJDWB,Will Sessions,2013-04-20T09:11:44Z,2011-09-27,7.0,7945,"['detroit indie', 'jazz boom bap']",39
1872,6QQuESLtKhAOcLW2TeWC2t,Art Blakey,2012-12-07T12:09:37Z,1989-01-01,8741.0,74702,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz drums', 'soul jazz']",48
1873,6QRlkjrHz5A62mqeNZz7t3,La Luz,2018-02-12T17:21:54Z,2018-02-12,0.0,43844,"['indie garage rock', 'indie surf']",45
1874,6SmZi1l1V08Xya4YqJf8WB,Dinosaur,2018-06-19T18:22:08Z,2018-05-04,46.0,2949,['deep disco'],14
1875,6SqWL29zHqfgupwzutj7jv,Remy Kay,2016-09-30T18:00:11Z,2015-12-18,287.0,344,['neo r&b'],3
1876,6TTJ0xLPPNDyv4bXyukzU4,Sam Amidon,2016-05-27T21:13:36Z,2015-12-04,19.0,21613,"['chamber pop', 'freak folk', 'indie folk', 'stomp and holler', 'vermont indie']",45
1877,6TVDpFphvnROwgVdxsCRDQ,Thousands,2018-10-15T04:17:04Z,2018-05-25,143.0,249,[],4
1878,6TnRsbEEAkxaOYJLcEWd5m,ShitKid,2017-05-20T01:53:07Z,2016-07-01,323.0,9149,['gothenburg indie'],34
1879,6Tyzp9KzpiZ04DABQoedps,Little Dragon,2014-12-10T04:10:29Z,2007-08-27,343.0,466574,"['alternative dance', 'alternative r&b', 'art pop', 'chillwave', 'dance-punk', 'downtempo', 'electronica', 'electropop', 'escape room', 'gothenburg indie', 'indie pop', 'indie soul', 'indietronica', 'new rave', 'swedish electropop', 'swedish synthpop', 'trip hop']",66
1880,6U3ybJ9UHNKEdsH7ktGBZ7,JID,2017-05-31T04:08:27Z,2017-03-10,4.0,419624,"['hip hop', 'pop rap', 'rap', 'underground hip hop']",78
1881,6U6Jp2htq33VvuTfywNx07,The Choppy Bumpy Peaches,2018-02-27T18:57:30Z,2018-02-24,3.0,229,['luxembourgian indie'],6
1882,6UE7nl9mha6s8z0wFQFIZ2,Robyn,2018-10-26T16:55:03Z,1995-10-13,8414.0,595142,"['dance pop', 'electropop', 'pop', 'scandipop', 'swedish electropop', 'swedish pop']",69
1883,6UUrUCIZtQeOf8tC0WuzRy,Sigur Rós,2012-06-09T05:50:55Z,2012-05-29,11.0,878480,"['bow pop', 'chamber pop', 'compositional ambient', 'dream pop', 'ethereal wave', 'icelandic pop', 'icelandic rock', 'melancholia', 'nordic post-rock', 'post-rock']",63
1884,6VBHBMoQNSPMhh214baHsU,Jeremiah Jae,2017-10-12T18:25:29Z,2017-08-24,49.0,12330,['wonky'],44
1885,6VD4UEUPvtsemqD3mmTqCR,Deorro,2017-03-06T00:06:05Z,2014-10-14,874.0,969795,"['big room', 'dance pop', 'deep big room', 'disco house', 'edm', 'electro house', 'melbourne bounce', 'melbourne bounce international', 'pop', 'progressive electro house', 'tropical house']",73
1886,6VDV1yCgghJfUV5jhD6LQe,Beat Spacek,2016-04-15T00:15:50Z,2015-05-21,330.0,2158,['ninja'],19
1887,6VJZYivuYJGCrPuOAnI7Qo,ANOHNI,2016-05-17T05:16:26Z,2016-05-06,11.0,85813,"['art pop', 'chamber pop', 'chamber psych', 'escape room', 'experimental pop', 'metropopolis', 'transpop']",44
1888,6VNIsExpc6Sklt3ZWNXVtJ,Foxtails Brigade,2019-02-19T23:04:35Z,2016-04-08,1047.0,3266,"['lo star', 'stomp and whittle']",17
1889,6VhCOB0YOxq4S2a8GuPtvz,Corrina Repp,2017-09-28T04:16:20Z,2015-05-19,863.0,2657,[],22
1890,6Vn2FOzIpV0WOHOvhKpktd,Buckwheat Zydeco & Ils Sont Partis Band,2013-10-06T07:37:48Z,2003-01-01,3931.0,7,[],11
1891,6W7XIO8Ua1RIisnSf0QIoI,Steve Howe,2018-11-30T20:37:44Z,1975,16039.0,32770,"['art rock', 'canterbury scene', 'jazz fusion', 'progressive rock', 'symphonic rock']",31
1892,6WH1V41LwGDGmlPUhSZLHO,Autechre,2013-04-10T21:17:19Z,1994-11-07,37.0,106778,"['abstract', 'ambient', 'ambient techno', 'art pop', 'deep idm', 'drill and bass', 'drone', 'dub techno', 'electro', 'electronica', 'experimental', 'experimental rock', 'glitch', 'intelligent dance music', 'microhouse', 'minimal techno', 'ninja', 'outsider house', 'techno', 'uk experimental electronic']",45
1893,6WOxIudswU8kNC2LrpeiWu,Greg Phillinganes,2018-03-01T06:30:52Z,1984,12478.0,2620,['yacht rock'],39
1894,6WW7gF6rdDASW1brWmFUzM,Sisyphus,2016-02-05T22:44:26Z,2014-03-18,689.0,12099,[],32
1895,6Wbgco5Pz6hIyw31NxiEJR,Heron Oblivion,2017-02-07T18:22:56Z,2016-04-03,310.0,6206,['bay area indie'],16
1896,6Wt2zqLZOrA36sooqmAvFH,La Force,2019-05-21T02:04:39Z,2018-06-08,347.0,3365,"['canadian electropop', 'montreal indie']",33
1897,6X8lhZ7YaRUBlOsOYimlyD,Kiasmos,2017-10-19T21:24:23Z,2017-10-06,13.0,157085,"['electronica', 'icelandic electronic', 'icelandic pop', 'minimal techno']",60
1898,6XIX2G6ZGiVQgMr6SSTMFu,Farao,2016-08-02T16:53:11Z,2015-09-11,326.0,7230,[],31
1899,6XYvaoDGE0VmRt83Jss9Sn,King Gizzard & The Lizard Wizard,2016-05-17T02:04:38Z,2016-04-29,0.0,409439,"['australian indie', 'australian psych', 'neo-psychedelic']",68
1900,6XhxJt25bNl5IMPronm8zz,Jaime Woods,2018-03-05T00:45:35Z,2015-07-10,969.0,7759,['neo r&b'],28
1901,6Xo1vXFRCEJPgVqCyHlTPW,Sam Wilkes,2019-05-02T21:25:58Z,2018-10-05,209.0,4419,['experimental ambient'],37
1902,6XrpG3fOQBXzVBYjQUrsGv,Nomak,2017-01-25T05:16:28Z,2010-05-26,2436.0,5103,['ambeat'],31
1903,6YGu0Rv2120wkc4AXZSGgl,Rustie,2014-06-08T05:06:37Z,2013-03-25,440.0,58510,"['bass music', 'dubstep', 'electronic trap', 'escape room', 'future garage', 'hyperpop', 'scottish electronic', 'vapor twitch', 'wonky']",43
1904,6YIiMThynFkSRr8SCs2ZW8,Micachu & The Shapes,2017-02-07T18:32:03Z,2009-03-09,2892.0,16804,"['experimental', 'experimental pop']",34
1905,6YIllbHGkgifcCut5A6Nrl,B. R. Gunna,2018-01-15T22:33:42Z,2004-06-22,4955.0,307,[],9
1906,6Yae9Ia1nq6JLLojBzwN1r,HNNY,2017-11-30T22:42:33Z,2017-09-26,65.0,54681,"['deep house', 'electronica', 'float house', 'indie jazz', 'indie soul', 'nu disco', 'swedish electronic', 'swedish synthpop']",58
1907,6YeSd89uAp6HfQaZH2rhKZ,Carmen,2017-11-30T17:23:58Z,1983,12752.0,2398,[],35
1908,6YtlR8MLfO6azxwOKAvEi3,Pomo,2016-05-31T20:53:34Z,2014-11-14,564.0,31860,"['canadian electronic', 'indie soul', 'new french touch']",51
1909,6Z37ofcWV3ZDEMbevEtoSk,Soweto Kinch,2018-06-15T19:58:25Z,2016-11-14,578.0,6508,"['battle rap', 'british jazz', 'contemporary jazz']",33
1910,6ZEO5Ygd5FwXAcPNWuSu4F,Dawn of Midi,2013-09-07T04:31:57Z,2013-08-06,32.0,14678,['avant-garde jazz'],27
1911,6ZK2nrW8aCTg8Bid7I7N10,Chelsea Wolfe,2017-09-06T23:56:02Z,2017-08-23,14.0,151407,"['art pop', 'chamber psych', 'freak folk', 'gaian doom', 'sacramento indie']",56
1912,6ZUFztmnNpggjzUXH4irFx,Sirintip,2018-06-19T17:58:34Z,2018-02-09,130.0,2835,[],23
1913,6ZWMXMg25PGVCaoYZXQSyn,Papa M,2018-05-28T23:56:30Z,2001-11-05,6048.0,3902,"['freak folk', 'lo-fi', 'slow core']",38
1914,6ZboLMTMVOnCFHQd9SqFQa,Howard Levy,2012-07-22T22:38:06Z,2009-10-13,1013.0,1430,[],14
1915,6bDfhlhiEEJliB13BqdOIg,Banditos,2016-07-11T16:47:06Z,2016-07-08,3.0,4623,['alabama indie'],21
1916,6bH7BxdRG9RwGmTQXd2Y3F,The Breath,2016-09-19T23:09:08Z,2016-07-08,73.0,4405,['pop folk'],35
1917,6bllZtx0FQKwp40G2UGiHS,Rocco DeLuca and The Burden,2017-06-11T18:26:25Z,2009-01-01,3083.0,2977,[],23
1918,6buVNLCQJ8bJEFkJ3qgeiW,Will Van Horn,2019-02-12T03:21:02Z,2018-10-15,120.0,2119,[],30
1919,6c4sUNBgdonFJz8Kx2VsGz,Madcon,2012-03-05T08:57:08Z,2008-01-01,1525.0,299542,"['dance pop', 'norwegian hip hop', 'pop rap']",68
1920,6cLEWhEKQl6nAvgr60M7zC,Beth Orton,2016-05-27T21:21:43Z,2016-05-27,0.0,79453,"['folk', 'folk-pop', 'folktronica', 'lilith', 'new wave pop', 'singer-songwriter']",48
1921,6cM1vbrKTztN2uNjH8ub6F,Jacob Mann,2019-05-03T04:37:59Z,2019-05-01,2.0,719,[],16
1922,6cQ3KWVz7xm7TrML8XxgsW,One Day As A Lion,2012-06-14T05:16:19Z,2008-07-22,1423.0,50670,"['alternative metal', 'funk metal']",40
1923,6cnOOzsrgzPayVXUyJ5zKF,Aphrotek,2018-06-26T00:57:30Z,2018-05-25,32.0,170,[],5
1924,6d1HqiWNEKV9zFqQM9WeYo,Romare,2016-11-07T04:09:23Z,2015-02-23,58.0,81008,"['deep house', 'electronica', 'indie jazz', 'indie soul', 'indietronica', 'new rave', 'ninja', 'nu jazz']",58
1925,6dHMq5KZ8ScqdzsCKGagdo,Les Amazones d'Afrique,2017-06-07T21:06:16Z,2017-03-10,89.0,7202,"['afropop', 'mande pop', 'world']",28
1926,6dUZplQfg5blo0h9HiJ94d,Tommy Flanagan,2016-11-30T18:43:01Z,1961-01-01,1892.0,21412,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz piano', 'soul jazz', 'stride']",54
1927,6dWVt38ueCw46cGnWDbTl8,Made of Oak,2017-02-07T22:15:28Z,2015-11-06,459.0,3538,[],14
1928,6dgwEwnK0YtDfS9XhRwBTG,Broken Bells,2018-12-07T05:28:35Z,2018-12-07,0.0,400135,"['alternative dance', 'alternative rock', 'chamber pop', 'dance-punk', 'garage rock', 'indie pop', 'indie rock', 'indietronica', 'la indie', 'modern rock', 'new rave', 'rock', 'shimmer pop', 'stomp and holler']",64
1929,6diHo4GRFDIubnyPcfdt44,Otis Sandsjö,2018-06-19T18:20:24Z,2018-06-01,18.0,471,[],23
1930,6e7BQ0gM6o8ecMXRZkXxlZ,Karriem Riggins,2014-10-03T20:42:43Z,2012-10-23,24.0,23880,"['alternative hip hop', 'indie jazz', 'wonky']",48
1931,6e9wIFWhBPHLE9bXK8gtBI,Editors,2013-10-17T01:32:56Z,2010-02-02,1353.0,482790,"['alternative dance', 'britpop', 'chamber pop', 'dance-punk', 'garage rock', 'indie rock', 'modern rock', 'new rave', 'rock']",65
1932,6eDKMXn3OBIkI8jcY7JtlI,ESPRIT 空想,2017-07-26T17:34:12Z,2013-04-08,1570.0,24383,"['future funk', 'hardvapour', 'vaporwave']",42
1933,6eXZu6O7nAUA5z6vLV8NKI,Little Simz,2019-07-21T20:27:34Z,2019-03-01,142.0,196476,"['alternative r&b', 'escape room', 'indie r&b', 'trap queen', 'uk alternative hip hop']",64
1934,6emHCSoB4tJxTVXakbrpPz,Karen O,2018-11-26T23:26:24Z,2018-11-16,10.0,107604,"['folk-pop', 'indie pop', 'indie rock', 'new jersey indie']",56
1935,6fK2hnSgfRPxR6sL975XQS,Apathy,2016-08-02T01:52:10Z,2016-06-10,53.0,53134,"['alternative hip hop', 'hardcore hip hop', 'underground rap']",55
1936,6fLrPFLWLSCrp7gcTZXcKb,Twin Shadow,2013-10-13T21:28:55Z,2010-08-24,1146.0,162395,"['alternative dance', 'art pop', 'chamber pop', 'chillwave', 'dream pop', 'electropop', 'indie pop', 'indie rock', 'indietronica', 'metropopolis', 'new rave', 'shimmer pop', 'vapor soul']",59
1937,6fTuDQJqqMDrrEXSFmgyJt,Hauschka,2016-08-02T17:49:31Z,2012-11-12,1359.0,48580,"['compositional ambient', 'drone', 'focus', 'german soundtrack', 'neo-classical']",57
1938,6fimwBQkUgYS2HweErgxN5,Anika,2017-04-11T17:53:05Z,2010-11-02,2352.0,28728,"['bristol indie', 'dance-punk']",44
1939,6fmVG1KjVilXPkZ9x9UG8Z,Ash Koosha,2018-02-07T00:02:33Z,2016-04-01,677.0,6765,['iranian experimental'],19
1940,6g0Wah2YFtb1rFgKhUktlo,Raphael Saadiq,2015-02-05T20:36:41Z,2008-09-12,1413.0,336569,"['funk', 'hip hop', 'neo soul', 'r&b', 'soul', 'urban contemporary']",62
1941,6gAtOqhriLzOzb3Qqmg5kO,Volcano Choir,2017-08-02T22:56:37Z,2013-09-03,1429.0,109717,"['chamber pop', 'eau claire indie', 'folk-pop', 'indie folk', 'stomp and holler', 'wisconsin indie']",53
1942,6gMV9AcZ7fmqv4UTGA50iN,Tom Varner,2016-02-04T06:17:34Z,1993-12-31,8070.0,209,['jazz brass'],13
1943,6gU4P7m63AMoLhKM7BD8yM,Moon Relay,2016-09-13T17:00:37Z,2015-02-08,583.0,476,[],12
1944,6gc6oo3u2f7SqTd4mhe81O,Ahmad Jamal,2017-11-29T22:15:15Z,2017-06-09,173.0,69378,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz fusion', 'jazz piano', 'soul jazz', 'stride', 'vocal jazz']",51
1945,6h3rSZ8VLK7a5vXjEmhfuD,The Brothers Johnson,2017-07-11T20:51:03Z,1977-01-01,14156.0,183446,"['classic soul', 'disco', 'funk', 'jazz funk', 'motown', 'post-disco', 'quiet storm', 'soul']",56
1946,6hCsqVHnBo1BVQWuIjRMkL,Sergio Mendes & Brasil '66,2012-06-09T01:11:21Z,1970-01-01,15500.0,49595,['bossa nova'],54
1947,6hk7Yq1DU9QcCCrz9uc0Ti,Kimbra,2013-07-24T23:27:18Z,2011,0.0,324201,"['bergen indie', 'electropop', 'folk-pop', 'indietronica', 'nz pop']",70
1948,6i5osZ6qIQOdY6oIRoqSnO,Shirlette Ammons,2016-04-23T19:14:39Z,2016-02-05,78.0,436,[],24
1949,6i6WlGzQtXtz7GcC5H5st5,10cc,2017-04-11T17:13:58Z,1974,15806.0,321120,"['album rock', 'art rock', 'classic rock', 'classic uk pop', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'symphonic rock', 'yacht rock']",66
1950,6iKnagOuTEr3kLRAJlXRjq,Ojos de Brujo,2018-02-08T20:33:48Z,2007-02-20,4006.0,70256,"['flamenco', 'latin alternative', 'rumba', 'rumba catalana']",43
1951,6iVzn7VOmHkhFAnB8XAGZ4,Emptyset,2018-09-23T02:07:26Z,2017-01-27,604.0,11280,"['british experimental', 'drone', 'dub techno', 'glitch', 'mandible', 'new isolationism', 'sound art', 'uk experimental electronic', 'warm drone']",28
1952,6imbHAlhHrFwtsOgqpeBK2,The Middle East,2019-09-11T18:20:45Z,2011-07-12,2983.0,70490,"['australian indie', 'australian indie folk']",48
1953,6ivVgdQ8qi5Tu2pc1zeVKP,Cameron Graves,2017-04-04T01:59:21Z,2017-02-24,39.0,3633,['progressive jazz fusion'],17
1954,6jHG1YQkqgojdEzerwvrVv,Eric B. & Rakim,2016-08-19T22:46:28Z,1988-01-01,10458.0,325158,"['alternative hip hop', 'bboy', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'rap', 'turntablism']",57
1955,6jJG408jz8VayohX86nuTt,Sly & Robbie,2018-04-06T16:28:07Z,2018-03-23,14.0,25314,"['dub', 'reggae', 'roots reggae']",53
1956,6jeroC7T0j4Dvz9y3gtofR,Elise Trouw,2017-03-26T23:53:24Z,2017-03-24,2.0,72270,['san diego indie'],40
1957,6jlWj6y00bMQt8XoKuCjyZ,Emily King,2016-09-06T04:57:37Z,2011-07-12,3.0,107778,"['funk', 'indie soul', 'neo r&b', 'neo soul', 'nyc pop', 'r&b', 'soul', 'urban contemporary']",56
1958,6kBDZFXuLrZgHnvmPu9NsG,Aphex Twin,2011-12-13T08:51:12Z,1995,1.0,516261,"['ambient', 'electronica', 'intelligent dance music', 'uk experimental electronic']",66
1959,6kUx0oARAtS3eKx7B6CKH2,Derek Gripper,2016-09-12T04:01:19Z,2012-09-01,1472.0,2879,['kora'],28
1960,6l3BRLCpzfC8yxqf9thWAg,Yuck,2017-12-07T20:32:15Z,2014-04-14,1333.0,73899,"['indie rock', 'lo-fi', 'noise pop', 'noise rock', 'nu gaze']",41
1961,6l5dAUNRhHnRSPPmRJSKQr,Marcus Marr,2016-05-27T20:45:29Z,2015-12-04,175.0,32690,['uk alternative pop'],50
1962,6l7R1jntPahGxwJt7Tky8h,Obongjayar,2017-06-13T16:59:12Z,2016-10-12,50.0,9086,[],51
1963,6lOCVUQbb9wzuZQbZQV9zn,Cool Company,2017-07-14T22:31:04Z,2016-10-05,282.0,15115,"['indie soul', 'vapor soul']",50
1964,6liAMWkVf5LH7YR9yfFy1Y,Portishead,2017-06-06T22:50:57Z,1994-01-01,8557.0,1032292,"['art pop', 'electronica', 'laboratorio', 'trip hop']",65
1965,6lirZ0ouvh4l3fz3HSnIwi,Joseph Chilliams,2018-02-06T23:38:48Z,2017-08-24,166.0,5307,[],51
1966,6lkeb7gTQvWjd6OPYLGEjg,Julian Lawrence Gargiulo,2015-06-06T03:05:29Z,2004-02-09,4135.0,76,[],18
1967,6mKqFxGMS5TGDZI3XkT5Rt,Angel Olsen,2019-10-09T00:43:28Z,2019-10-04,5.0,232046,"['alternative americana', 'art pop', 'chamber pop', 'dream pop', 'electropop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'singer-songwriter']",66
1968,6mMCSCuTbGU6kNr4303LwH,The Flashbulb,2018-03-16T19:09:51Z,2015-04-02,1079.0,34356,"['breakcore', 'drill and bass', 'intelligent dance music']",45
1969,6mQfAAqZGBzIfrmlZCeaYT,Chaka Khan,2018-08-13T00:37:03Z,2018-06-14,60.0,798515,"['dance pop', 'disco', 'funk', 'motown', 'neo soul', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",69
1970,6mWAKV1AAFvzxQr7uztRE9,Rob Araujo,2018-11-14T22:35:18Z,2018-10-12,33.0,15638,['neo r&b'],41
1971,6mWEaOFdcN3s30GuFWruGO,Soulive,2013-06-15T01:09:30Z,2010-09-14,1005.0,42216,"['funk', 'instrumental funk', 'jam band', 'jazz funk', 'jazz organ', 'soul jazz']",42
1972,6mcrZQmgzFGRWf7C0SObou,Frankie Valli & The Four Seasons,2017-05-22T16:49:14Z,2008-01-01,3429.0,310557,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'motown', 'northern soul', 'rock-and-roll']",68
1973,6mkqjpZbG63Y1MJQcItRmC,Not Waving,2016-06-03T16:18:50Z,2016-02-05,119.0,7708,"['fluxwork', 'fourth world', 'italian experimental', 'new isolationism', 'outsider house']",30
1974,6mtABo05yeYtPftYEVfGoV,Clown Core,2018-07-02T19:38:51Z,2018-03-03,121.0,10888,[],33
1975,6nB0iY1cjSY1KyhYyuIIKH,FKA twigs,2017-05-05T23:50:23Z,2014-08-12,141.0,570073,"['alternative r&b', 'art pop', 'dance pop', 'electropop', 'escape room', 'indie r&b', 'pop', 'trip hop']",74
1976,6nFBonVf7Lqaj05R0v5VGJ,Sarah Jarosz,2019-10-19T19:09:25Z,2017-07-19,822.0,77954,"['folk', 'folk-pop', 'indie folk', 'lilith', 'new americana', 'progressive bluegrass', 'stomp and holler']",57
1977,6nPiCm3jwXHrOsMbTDoc4E,Danilo Perez,2018-10-04T18:40:35Z,2015-09-18,1112.0,5944,"['contemporary jazz', 'jazz piano', 'latin jazz']",26
1978,6nxWCVXbOlEVRexSbLsTer,Flume,2017-03-26T05:21:22Z,2013-11-11,1231.0,1876173,"['australian dance', 'australian electropop', 'australian indie', 'downtempo']",79
1979,6oalE1Ov29U9WBDn63puSu,Jack Wilkins,2016-07-15T17:51:46Z,1973-07-18,15703.0,4117,"['jazz funk', 'jazz guitar']",33
1980,6pYC762YRnzPbWyn7QCwZs,Typical Sisters,2019-05-03T05:05:59Z,2019-03-15,49.0,94,[],4
1981,6pmxr66tMAePxzOLfjGNcX,Beirut,2014-05-05T06:21:01Z,2007-10-09,1013.0,740823,"['albuquerque indie', 'baroque pop', 'chamber pop', 'folk-pop', 'indie folk', 'indie pop', 'indie rock', 'stomp and holler']",65
1982,6po5RkbjwlLugrHSrLxgEv,Sandra Mogensen,2013-05-22T06:13:27Z,2009-12-16,1253.0,28,[],1
1983,6qEM4txXHvfMbOUOK9L7pl,Ben Frost,2019-02-04T06:17:28Z,2017-09-29,493.0,37432,"['ambient', 'compositional ambient', 'dark jazz', 'drone', 'icelandic classical', 'icelandic experimental', 'mandible', 'warm drone']",42
1984,6qgnBH6iDM91ipVXv28OMu,KAYTRANADA,2016-05-16T05:46:42Z,2016-05-06,10.0,536064,"['alternative r&b', 'escape room', 'indie soul', 'lgbtq+ hip hop']",71
1985,6qhZWRTyX7n09n3dHmdKBN,Dee Day Dub,2019-02-19T23:04:35Z,2014-02-20,1825.0,42,[],0
1986,6ra4GIOgCZQZMOaUECftGN,Frank Zappa,2013-01-16T22:22:38Z,1968-05-04,5958.0,465609,"['album rock', 'art rock', 'classic rock', 'comic', 'experimental', 'experimental rock', 'hard rock', 'instrumental rock', 'jazz fusion', 'progressive rock', 'protopunk', 'psychedelic rock', 'rock', 'symphonic rock', 'zolo']",63
1987,6rbNtMkifOcNCq5aBa6L2O,Daby Touré,2019-01-28T07:35:47Z,2007,4410.0,3830,"['afropop', 'mande pop', 'world']",29
1988,6rcgL1A1rJywnXbzfnxHG9,Divinasty,2017-06-21T20:00:28Z,2017-03-29,84.0,9,[],0
1989,6rp6bzwzVN7UtQVO6ld2vT,Masayoshi Fujita,2017-10-04T23:42:48Z,2015-08-24,772.0,8952,"['ambient', 'compositional ambient', 'experimental ambient', 'fourth world', 'j-ambient']",34
1990,6sq7prp0tj9Abn89khmfja,Dead Can Dance,2016-09-23T18:35:21Z,1996,7571.0,211147,"['dark wave', 'ethereal wave', 'medieval folk', 'neoclassical']",55
1991,6sqZoZxe9BQwk7Zxh6STfF,Kadhja Bonet,2016-12-15T18:31:32Z,2016-10-21,5.0,46403,"['alternative r&b', 'indie jazz', 'indie soul']",57
1992,6tLCX6bYhkuvnEVXCZiPPr,Hank Dutt,2018-02-08T01:28:47Z,2018-02-06,2.0,14,[],3
1993,6tZITL37kr2MC9TOctvIQC,Ryan Svendsen,2017-03-29T17:19:19Z,2017-02-17,40.0,257,[],10
1994,6tlqpNabK3ElNkKWoQYZ3p,stinkbug,2017-07-26T19:03:29Z,2017-01-07,200.0,33,[],1
1995,6twIAGnYuIT1pncMAsXnEm,Commodores,2017-12-07T05:42:32Z,2009-01-01,3262.0,824893,"['adult standards', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",70
1996,6u17YlWtW4oqFF5Hn9UU79,"Harry Connick, Jr.",2012-12-07T12:05:36Z,2007,2167.0,259489,"['adult standards', 'lounge', 'vocal jazz']",62
1997,6u4jLGLPuarS3i2XWHVxoS,Sasha,2018-04-06T21:29:43Z,2018-03-23,14.0,65422,"['swedish electronic', 'trance']",50
1998,6u5axd0rpDsWSmzhFfb2VB,William Basinski,2013-10-29T05:08:17Z,2013-02-18,10.0,51454,"['ambient', 'art pop', 'compositional ambient', 'dark jazz', 'drift', 'drone', 'dub techno', 'experimental', 'fourth world', 'hauntology', 'microhouse', 'post-rock', 'sound art', 'warm drone']",46
1999,6uB4Ax6mlzohDTLqLOJ6Vl,"Johnny ""Guitar"" Watson",2017-09-21T17:29:23Z,2011-02-08,2417.0,28289,"['blues', 'funk']",41
2000,6uIst176jhzooPMetg2rtH,Louis Cole,2017-06-20T17:31:34Z,2011-03-22,0.0,43843,['la pop'],49
2001,6uVeWolwyRDrT84lLsaZyW,Suicide,2016-08-07T20:27:56Z,1977,14463.0,79798,"['alternative rock', 'art rock', 'dance rock', 'dance-punk', 'dream pop', 'experimental', 'experimental rock', 'garage rock', 'industrial', 'industrial rock', 'lo-fi', 'new wave', 'no wave', 'noise pop', 'noise rock', 'nu gaze', 'protopunk', 'psychedelic rock', 'punk', 'punk blues', 'singer-songwriter', 'synth punk']",50
2002,6ueGR6SWhUJfvEhqkvMsVs,Janelle Monáe,2012-05-21T04:45:31Z,2010-08-31,4.0,775103,"['alternative r&b', 'atl hip hop', 'dance pop', 'electropop', 'escape room', 'neo soul', 'pop', 'r&b']",72
2003,6urkHDoIVO1WO8vNIwcJmM,Die Antwoord,2012-10-30T08:14:35Z,2012-01-29,275.0,1252412,"['african rock', 'south african alternative', 'south african hip hop']",66
2004,6v8FB84lnmJs434UJf2Mrm,Neil Young,2016-11-04T20:20:03Z,1972-02-14,6037.0,1593734,"['album rock', 'canadian singer-songwriter', 'classic canadian rock', 'classic rock', 'mellow gold', 'permanent wave', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter']",74
2005,6vWDO969PvNqNYHIOW5v0m,Beyoncé,2019-05-02T21:28:23Z,2016-04-23,1104.0,20889885,"['dance pop', 'pop', 'r&b']",89
2006,6vmWpwGLBp8IhyTo5ZOcXg,Ivan Wyschnegradsky,2016-04-02T23:55:35Z,2006,3744.0,420,['russian modern classical'],7
2007,6vuKG3jYCxSCCFwFe3BTvT,"Frank Mcdonald, Chris Rae, Gerry Shury & Barry De Souza",2018-04-06T16:54:37Z,2013-10-14,1635.0,20,['library music'],2
2008,6wFId9Jhuf9AKVzWboOj2B,Jurassic 5,2013-03-07T10:00:01Z,2006-01-01,2622.0,271564,"['alternative hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'turntablism']",59
2009,6wG77Rz1cQYuKSoW7gaZkL,PVT,2018-03-22T18:42:39Z,2015-08-19,946.0,7768,[],24
2010,6wH6iStAh4KIaWfuhf0NYM,Manu Chao,2013-10-18T21:56:20Z,2001,4673.0,915500,"['latin alternative', 'world']",71
2011,6wIPycsVyFlJaHYTW8qY0T,Dolce,2017-02-13T23:52:24Z,2016-12-16,59.0,2476,['swedish indie pop'],33
2012,6wWT7zLNVgTHbRh17E0tTk,The Mynabirds,2018-07-03T19:31:41Z,2017-08-24,313.0,13977,"['etherpop', 'omaha indie']",35
2013,6x8L59xNfuXIM7UfzoSe7g,Meernaa,2019-02-28T18:31:13Z,2018-04-14,320.0,2677,['bay area indie'],35
2014,6xS3zemJD9h94iueQvGqVk,Gold Panda,2013-08-13T04:14:58Z,2011-04-16,850.0,162529,"['bass music', 'chillwave', 'electronica', 'future garage', 'indietronica', 'microhouse', 'wonky']",49
2015,6xoGGaS8RS4t8ElE8wRUx0,The Boulevard Connection,2019-05-13T15:07:00Z,2019-04-03,40.0,58,[],8
2016,6xrCU6zdcSTsG2hLrojpmI,José González,2012-07-05T09:50:22Z,2008-12-09,814.0,753294,"['chamber pop', 'folk-pop', 'gothenburg indie', 'indie folk', 'neo mellow', 'stomp and holler', 'swedish indie pop', 'swedish singer-songwriter']",69
2017,6xriZDSK3wPXhOoZXr9fzF,Rubblebucket,2016-04-07T02:00:55Z,2014-08-25,254.0,49018,"['chamber pop', 'indie pop', 'shimmer pop']",48
2018,6xt9sJmmyYwWkJv8A6ssiU,Cory Wong,2017-08-07T20:04:17Z,2016-08-12,18.0,40316,"['instrumental funk', 'modern funk']",54
