,Artist ID,Followers,Genres,Artist Popularity
1695,1HkQ4XrPffqcVW0TgTTw0d,24430,"['exotica', 'lounge', 'mambo', 'space age pop']",40
1696,0jYCcYyrT2J53ZXtI5FIOM,290,[],3
1697,6BbqU3r1G2mwkRIfIbkCek,18416,"['austindie', 'vapor soul']",48
1698,34vLhockmYhf3LgznwyNaQ,142614,"['art pop', 'chillwave', 'indietronica', 'metropopolis', 'shimmer pop']",55
1699,12tZvy2xFpWSkuJ3FsfisZ,90092,"['electronica', 'french indietronica', 'indie soul', 'microhouse', 'minimal techno', 'new rave']",56
1700,6VJZYivuYJGCrPuOAnI7Qo,85813,"['art pop', 'chamber pop', 'chamber psych', 'escape room', 'experimental pop', 'metropopolis', 'transpop']",44
1701,43SXnO2N4X024u3l9MfvXD,60601,"['abstract hip hop', 'alternative hip hop', 'escape room']",48
1702,762310PdDnwsDxAQxzQkfX,2639893,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']",77
1703,7Fo8TAyGJr4VmhE68QamMf,250047,"['art rock', 'dance rock', 'melancholia', 'new romantic', 'new wave', 'new wave pop', 'rock', 'synthpop']",63
1704,7so1HCxGkBmfqdvIF5HzkT,19454,[],36
1705,7MNEVabc4cs19CbzAFZmXz,41696,"['alternative r&b', 'indie jazz', 'indie soul', 'neo r&b']",54
1706,5fwSJDZDOdHTgXw9yFFzSq,841,[],32
1707,6vmWpwGLBp8IhyTo5ZOcXg,420,['russian modern classical'],7
1708,4Qqa9umpoJmCeht0eJFRTV,3660,['french indietronica'],32
1709,4EMtGVFvfCSrEmWaGV0roE,102760,['alternative hip hop'],59
1710,5gPRG5WCvpC26dNz3FsjiB,1208,[],18
1711,1O2VulbbbvMGmRvJbpckxx,2876,['jazz mexicano'],20
1712,3QDaXfnxfQqqJQK5lSdjLN,158672,"['blues rock', 'classic rock', 'country rock', 'folk rock', 'jam band', 'jamgrass', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter', 'traditional folk']",59
1713,5712BvYQ5m5Wcah576OFH4,35835,['queercore'],37
1714,6VDV1yCgghJfUV5jhD6LQe,2158,['ninja'],19
1715,3cwVFmQ6mcUoGR6ZvIPuZ4,14384,"['bebop', 'contemporary jazz', 'contemporary post-bop', 'hard bop', 'indie jazz', 'jazz', 'jazz trumpet', 'neo r&b', 'new orleans jazz']",45
1716,7DeuppKQdCVhuWrzzCBBpc,127336,"['contemporary jazz', 'contemporary post-bop', 'japanese jazz', 'jazz funk', 'jazz fusion']",49
1717,4IvS1ZZ5nyiNMheybfx3Hf,35607,"['alternative hip hop', 'conscious hip hop', 'hip hop']",45
1718,5Ryxgm3uLvQOsw4H5ZpHDn,68015,"['funk', 'soul']",46
1719,72tRiBHei5G9M8it4h4sfC,162207,"['alternative hip hop', 'dmv rap', 'hip hop']",56
1720,5BcAKTbp20cv7tC5VqPFoC,2415483,"['dance pop', 'pop', 'pop rap']",77
1721,4aXXDj9aZnlshx7mzj3W1N,289071,"['hollywood', 'show tunes']",78
1722,33EUXrFKGjpUSGacqEHhU4,841401,"['alternative rock', 'art rock', 'classic rock', 'dance rock', 'garage rock', 'glam rock', 'permanent wave', 'protopunk', 'psychedelic rock', 'rock']",69
1723,3ceOFG1q86nQVpJliylpgA,53676,"['future garage', 'ninja', 'substep']",44
1724,069n4k5Ultxa6j838AJtGJ,3487,"['hyperpop', 'kawaii future bass']",31
1725,6LHsnRBUYhFyt01PdKXAF5,180427,"['canadian electronic', 'indie soul', 'indietronica']",61
1726,0uCCBpmg6MrPb1KY2msceF,234970,"['bass music', 'dubstep', 'electronica', 'future garage', 'hauntology', 'indietronica', 'intelligent dance music', 'microhouse', 'wonky']",54
1727,1eE9oB7Z69NzfALiUJYKUm,6355,"['avant-garde jazz', 'contemporary jazz', 'free improvisation', 'free jazz', 'jazz trumpet', 'tzadik']",32
1728,29WzbAQtDnBJF09es0uddn,487703,"['british soul', 'neo mellow', 'neo soul', 'soul']",68
1729,2P1puQXmG48EVLBrHbum1J,375550,"['adult standards', 'soul', 'vocal jazz']",63
1730,0J6PhnVD21GSFoJ9HoadLH,85926,"['alternative hip hop', 'escape room', 'milwaukee hip hop']",53
1731,5d4kdwU7uEHb51W4JIV70e,4234,[],24
1732,3Ao7NH7lRyQAeKQg2mlTcO,72173,"['art rock', 'canterbury scene', 'instrumental rock', 'jazz funk', 'jazz fusion', 'progressive rock', 'symphonic rock']",45
1733,3zIJJVhqINXeuLWMbZdlbY,32894,"['chamber pop', 'shimmer pop', 'stomp and holler']",37
1734,50nN8IFD4xA67fI4jYbLV4,163249,"['grime', 'uk alternative hip hop', 'uk hip hop']",64
1735,5ZD7BHbDySUAbEwyGrKUTn,49,[],0
1736,51Pn4gGnZuyOMDfIT1Zy3N,277696,"['hip hop', 'rap', 'underground hip hop']",61
1737,1pJhCUTEZhR4nYeemYlkVz,41198,"['dirty south rap', 'miami hip hop', 'southern hip hop']",39
1738,6WW7gF6rdDASW1brWmFUzM,12099,[],32
1739,2hwINSkBvQ1Nigwc612Ihk,4417,[],24
1740,0bsV0sUjnCuCTYOnNHQl3E,78505,"['art pop', 'art rock', 'chamber pop', 'chamber psych', 'collage pop', 'dream pop', 'electra', 'escape room', 'experimental pop', 'folk-pop', 'freak folk', 'indie rock', 'indietronica', 'la indie', 'noise pop']",46
1741,6gMV9AcZ7fmqv4UTGA50iN,209,['jazz brass'],13
1742,0uyK6faAhm4CYcf1OhP38V,20099,"['instrumental funk', 'modern funk', 'neo r&b']",39
1743,59lh0hDT2IswcUnh4w5cQk,38,[],0
1744,5FSlmspNfoVInmejanELTq,43329,"['jazz fusion', 'jazz piano', 'latin jazz']",43
1745,3ZUZYvTkSr7kJQyAXVpqaL,55886,"['acid jazz', 'bebop', 'contemporary post-bop', 'cool jazz', 'funk', 'hard bop', 'indie jazz', 'jazz', 'jazz funk', 'jazz fusion', 'jazz trumpet', 'soul', 'soul jazz']",53
1746,7fh7bwX9qV60tLxxsp9bTe,40735,"['art pop', 'art rock', 'dance rock', 'dream pop', 'experimental', 'experimental rock', 'fourth world', 'new wave', 'no wave', 'post-punk', 'singer-songwriter', 'slow core', 'uk post-punk']",51
1747,46njgd2Rq9tZc4ZjeQMgbh,330165,"['adult standards', 'album rock', 'art rock', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'yacht rock']",62
1748,1fZpYWNWdL5Z3wrDtISFUH,310638,"['austindie', 'deep new americana', 'folk-pop', 'indie folk', 'new americana', 'stomp and holler']",65
1749,67PZTxaHKMZBFRUh8wIzCy,113646,"['avant-garde jazz', 'bebop', 'contemporary post-bop', 'cool jazz', 'free jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz quartet', 'jazz saxophone']",48
1750,3fJ60AcIgLzQkVitEvA7uq,143852,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'jazz rap', 'rap', 'turntablism']",53
1751,2PfBzriIMRsCXPDtSy9vg8,202772,"['canadian pop', 'chamber pop', 'folk-pop', 'melancholia', 'piano rock', 'singer-songwriter']",60
1752,28bLlI81wfpcHUSUPgktlx,29615,"['electronica', 'jazztronica', 'trip hop']",41
1753,4ULLVhwYkyOqpVxe0Asbtt,14811,"['chaotic hardcore', 'mathcore', 'midwest emo', 'screamo', 'skramz']",32
1754,6D2rXYVhOgDtE2IE2ZboE0,472,[],1
1755,7bAIYB0KGbYXlGbIjyFAcI,113919,['italian pop'],56
1756,7uUuy5Q0jWfCWwTzPlJnRF,224,[],7
1757,7wg1qvie3KqDNQbAkTdbX0,312100,"['edm', 'electropop', 'indie poptimism', 'pop', 'tropical house']",74
1758,7HQH1SJokcVMdstilKJ2S8,50029,"['heartland rock', 'rockabilly', 'swing']",49
1759,2lLeVbtJ3XiJb4zPHUl0yI,1663,"['russian modern classical', 'russian romanticism']",29
1760,2aoFQUeHD1U7pL098lRsDU,235100,"['alternative hip hop', 'hip hop', 'rap', 'southern hip hop', 'underground hip hop']",70
1761,1UUYAQ9LiRsZF0ZukQNWXM,110896,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'motown', 'singer-songwriter', 'soft rock', 'sunshine pop']",54
1762,5n9bMYfz9qss2VOW89EVs2,747606,"['cumbia', 'latin alternative']",68
1763,4IAWVxo2fpTBPn6k7GZ3eY,18938,['classical'],50
1764,5CyMmYYHMIfK9YYcKLXzO1,25876,"['big band', 'jazz orchestra', 'swing']",45
1765,3JhNCzhSMTxs9WLGJJxWOY,1462338,['pop rap'],81
1766,1HwM5zlC5qNWhJtM00yXzG,1682310,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",74
1767,4jCbgl5Dmt3uOh8WRQfpPs,154837,"['indie soul', 'neo r&b', 'neo soul']",61
1768,6MV1KG2lJnXEkwjpquKEfW,4684,[],0
1769,1KsASRNugxU85T0u6zSg32,413602,"['art pop', 'chamber pop', 'ectofolk', 'folk', 'folk-pop', 'lilith', 'melancholia', 'new wave pop', 'permanent wave', 'piano rock', 'pop rock', 'singer-songwriter']",60
1770,4vPE7pt5RgtB8cqDqQHhMK,1595,[],21
1771,6FD0unjzGQhX3b6eMccMJe,460104,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'southern hip hop']",68
1772,2PwI4GWZsG6GxyRZ4YudFu,481,['asheville indie'],7
1773,4skJp5OKvcc9eKokiuhi2s,189469,"['indie rock', 'indietronica', 'neo-psychedelic']",59
1774,247AfC9pLuqwgpH8Mo96oA,135375,"['chillwave', 'electronica', 'indie soul', 'indietronica', 'kiwi rock', 'neo-psychedelic']",58
1775,649VhpjHo5aMtz2RlIlUSR,504,['jazz double bass'],26
1776,4ZictkeTQIaOXsBZdDl1Ei,3006,[],20
1777,71zBpZsf6YDEBfWayKdAOA,78546,"['gauze pop', 'vapor pop']",47
1778,13Kd75NSHSp9lB4CaqPMOV,196338,"['alternative r&b', 'ambeat', 'indie soul', 'vapor soul']",60
1779,3iJJD5v7oIFUevW4N5w5cj,61923,"['ambient', 'art pop', 'art rock', 'cello', 'chamber pop', 'chamber psych', 'compositional ambient', 'dance rock', 'dream pop', 'experimental', 'experimental rock', 'fourth world', 'freak folk', 'lo-fi', 'minimal', 'no wave', 'noise pop', 'singer-songwriter', 'slow core']",55
1780,6FmHMrX0jETx6WNGzyZKRs,1544,['jazz drums'],31
1781,6lkeb7gTQvWjd6OPYLGEjg,76,[],18
1782,0bUWa3lF2u3S1j1JOVZsdA,14556,"['substep', 'wonky']",39
1783,1UQ5GQDdYPKgbIEn9sMiSg,16369,['big beat'],40
1784,2N6nBZXQQ65Ctpj2rMrQnR,991,"['contemporary classical', 'minimal']",15
1785,4zdQpx4G7MGKCtHrgs6N2E,33,[],0
1786,0oKYiTD5CdNbrofRvM1dIr,66644,"['afropop', 'art rock', 'avant-garde jazz', 'contemporary post-bop', 'experimental', 'fourth world', 'free improvisation', 'free jazz', 'jazz', 'jazz funk', 'spiritual jazz']",49
1787,5HKrYaVYdN3MyIe2WpVYCo,5327,"['turkish jazz', 'turkish modern jazz']",29
1788,3pwoLiEbkKB4c4Vj9Mzypk,116242,"['chanson', 'french indie pop', 'french rock']",56
1789,54KCNI7URCrG6yjQK3Ukow,157877,"['art pop', 'electropop', 'metropopolis', 'norwegian indie', 'norwegian pop', 'norwegian rock']",56
1790,5eqEQzIkIicXZ4ExJipYKU,1317,['turkish jazz'],8
1791,402zRYqZqYDEycNEzH24Dl,1855,[],9
1792,4WoKI3ZPs544x2glFOJRyg,66617,['progressive jazz fusion'],47
1793,1JrFtL3TcqqLeCYcJOoMvm,392,[],5
1794,4yvcSjfu4PC0CYQyLy4wSq,1002574,"['gauze pop', 'indie pop', 'indietronica', 'modern rock', 'shiver pop']",74
1795,1OqASoosW3wOTZreze7i97,15191,['fingerstyle'],39
1796,1eSuwr8DSVHAzgnuoTbeaB,2181,[],20
1797,1tGNuNlyDTznesOMnYgm0o,1687,[],19
1798,0bYVNvsQMFwszVc1MLs7Ug,321,[],0
1799,60R4M19QBXvs0gO4IL6CpS,67568,"['alternative hip hop', 'alternative r&b', 'hip hop', 'nc hip hop', 'neo r&b', 'neo soul']",45
1800,43JlwunhXm1oqdKyOa2Z9Y,311292,"['alternative r&b', 'australian r&b', 'indie jazz', 'indie soul', 'neo r&b', 'shiver pop']",59
1801,6Luf1q47JKj9GmkUuV4cj5,8157,"['anti-folk', 'freak folk', 'new weird america']",30
1802,3zx1v6xCo7VE8vxhhyqr5Y,1948,[],40
1803,7o6UQDdBiYXlHQkxPekpxN,407,['chicago indie'],6
1804,1M0SaqehFKotdDypht7caJ,2188,[],12
1805,40jiZfvsiAi1aIarh5Z3d3,18267,"['bass music', 'electronic trap', 'escape room', 'hyperpop']",52
1806,4pxU0h86QnMOe6iNIy7pCU,62088,"['abstract hip hop', 'alternative hip hop', 'minnesota hip hop', 'underground rap']",44
1807,1uiEZYehlNivdK3iQyAbye,530103,"['indie r&b', 'indie soul']",74
1808,5MqgtmMdtrsZIQpZzLhpX5,10980,"['ambient', 'art pop', 'compositional ambient', 'dark jazz', 'drift', 'drone', 'experimental pop', 'fluxwork', 'fourth world', 'freak folk', 'j-ambient', 'new isolationism', 'outsider house', 'sound art', 'warm drone']",38
1809,45rpaf8BR69NIPqmeAYb7l,26179,"['contemporary post-bop', 'jazz funk', 'jazz fusion']",36
1810,7guDJrEfX3qb6FEbdPA5qi,3878298,"['adult standards', 'motown', 'quiet storm', 'soul']",81
1811,2VUuRcKjZfeCQzBI1PPyL1,5190,['neo r&b'],33
1812,2OHwmGzY5LZbZxKCWU5HRQ,54,[],0
1813,1vmLIa1VRY38hZoar8AyYS,36612,['underground hip hop'],51
1814,7yk35uHNQclPXFGFoTU44w,328046,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap', 'rap', 'southern hip hop', 'west coast rap']",63
1815,6A43Djmhbe9100UwnI7epV,668421,"['alternative rock', 'comic', 'garage rock', 'modern rock', 'pop rock', 'post-grunge', 'rock', 'sacramento indie']",67
1816,43O3c6wewpzPKwVaGEEtBM,350915,"['alternative rock', 'folk-pop', 'garage rock', 'indie folk', 'indie rock', 'jam band', 'melancholia', 'modern rock', 'new americana', 'roots rock', 'stomp and holler']",60
1817,55tif8708yyDQlSjh3Trdu,196838,"['folk-pop', 'indie pop', 'permanent wave', 'piano rock']",57
1818,1O3ZOjqFLEnbpZexcRjocn,273309,"['alternative hip hop', 'big beat', 'electronica', 'hip hop', 'jazztronica', 'ninja', 'nu jazz', 'turntablism']",58
1819,7aUSp5cOZlwEtd5zPC795k,67677,"['brostep', 'canadian electronic', 'catstep', 'chillstep', 'complextro', 'edm', 'electro house', 'vapor twitch']",55
1820,1mVU39Hyb1rOb4bYDlJblX,302,[],2
1821,4Rj2COYs5hQsw8rYIxSviz,53025,"['dark jazz', 'electronica', 'neo-classical', 'ninja', 'nu jazz']",47
1822,42lt7Lr6m3qVIesp9pP4oH,18333,['folk-pop'],41
1823,7LOJ56d8VmOebynlV01KfU,43725,"['banjo', 'bluegrass', 'bluegrass gospel', 'new americana', 'new england americana', 'old-time', 'progressive bluegrass']",45
1824,0T1ITvo373zVtx1PnoTv7A,2742,[],21
1825,0enRaCZSvIUa2nVC7I4roi,11474,"['acousmatic', 'avant-garde', 'early modern classical']",27
1826,2k91aXkeSCPtrFGQzvIgu3,3514,"['avant-garde', 'contemporary classical', 'dutch contemporary classical', 'minimal', 'serialism']",25
1827,5rfciJLZpQkcQsamsM3dpS,7848,['freak folk'],21
1828,0u04Yo3YXdFxev4ZE0AZx7,964,['la pop'],30
1829,5HHKeO04SOcxUxjruFXf5l,7746,"['21st century classical', 'american 21st century classical']",53
1830,7IbO8NvxclKsk7WTOZ42bv,19140,"['contemporary post-bop', 'jazz trumpet', 'new orleans jazz']",56
1831,2snm3HmsnDUDxbIChdl2Oj,44518,"['hollywood', 'movie tunes']",66
1832,1381XvWSV6KUopgt1spIJH,237,[],0
1833,5Nt0nt9CR5Fi2BUEv0weLZ,110,[],5
1834,7A0awCXkE1FtSU8B0qwOJQ,555098,"['electronica', 'future garage', 'indie soul', 'indietronica', 'new rave']",65
1835,15lOM8PWY9pXQoURZwSZlK,26319,"['canadian hip hop', 'conscious hip hop']",43
1836,1DiaZsjdOzFCdk7Dw9KIs0,29071,"['folklore peruano', 'musica afroperuana']",55
1837,53QzNeFpzAaXYnrDBbDrIp,879324,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",68
1838,6PAt558ZEZl0DmdXlnjMgD,3079876,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']",77
1839,0Ty63ceoRnnJKVEYP0VQpk,1534666,"['permanent wave', 'soft rock']",75
1840,70cRZdQywnSFp9pnc2WTCE,2282098,"['folk', 'folk rock', 'folk-pop', 'melancholia', 'mellow gold', 'rock']",77
1841,2qXxyzCMW4mPE2LVLVL78F,8109,['neo r&b'],34
1842,2g3PKH7Z1Ofn5oGR6oDjLy,74747,"['classic garage rock', 'freakbeat', 'garage rock', 'protopunk', 'psychedelic rock', 'punk', 'punk blues']",50
1843,4BhiV5JTPRMplzEuBPK6Ie,57992,"['hip hop', 'jazz rap']",47
1844,4sIafgKDXEcNYhttAcg9R3,1072,[],34
1845,0W0kuKgO5dLKxBOZUU2erM,18288,"['chillwave', 'portland indie', 'shimmer pop', 'vapor soul']",40
1846,0DYWCXTkNqGFZIf67SrWEa,68663,"['adult standards', 'bebop', 'big band', 'dixieland', 'jazz', 'jazz piano', 'ragtime', 'stride', 'swing', 'tin pan alley', 'vocal jazz']",51
1847,43Yo5ugRdhrJro9JzLohWy,141,[],1
1848,06xa1OLBsMQJFXcl2tQkH4,63327,"['bass music', 'footwork', 'future garage', 'glitch', 'glitch hop', 'intelligent dance music', 'vapor twitch', 'wonky']",51
1849,7gRhy3MIPHQo5CXYfWaw9I,539435,"['art pop', 'bmore', 'dance pop', 'escape room', 'hip house', 'hip pop', 'lgbtq+ hip hop', 'new rave', 'pop', 'pop rap', 'trap queen']",62
1850,5MagvaL80lMCb6ZTiNHW0u,27,['jazz mexicano'],9
1851,4FtSnMlCVxCswABUmdhwpm,474129,"['adult standards', 'classic uk pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",67
1852,5TnMVQgTIbp6z3AydwnHW6,317,['bubblegum pop'],31
1853,0cQuYRSzlItquYxsQKDvVc,277252,"['album rock', 'art rock', 'blues rock', 'bubblegum pop', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",63
1854,75dQReiBOHN37fQgWQrIAJ,453384,"['chamber pop', 'electropop', 'folk-pop', 'indie folk', 'indie pop', 'indie rock', 'la indie', 'modern rock', 'shimmer pop', 'stomp and holler']",69
1855,4U33udokhmKATsu8UoqUEN,82111,"['canadian indie', 'canadian rock', 'deep new americana', 'electric blues', 'modern blues rock']",51
1856,2lZkXWxkZsZzBocxMjN1or,78187,"['alternative rock', 'emo', 'emo punk', 'indie rock', 'lo-fi', 'midwest emo', 'post-hardcore', 'screamo']",47
1857,1n861RIk6CTAWncgHR9UHg,34239,"['dance-punk', 'experimental rock', 'instrumental math rock', 'instrumental rock', 'math rock', 'nintendocore', 'noise pop', 'noise rock', 'post-hardcore', 'post-rock', 'sacramento indie']",37
1858,3Dc2S9tp0DjbwBnKPXPkFo,2397,[],25
1859,5NneE7IT3ZR0ZK3ML1bPIX,93,[],1
1860,0cmWgDlu9CwTgxPhf403hb,949762,"['downtempo', 'electronica', 'indietronica', 'jazztronica', 'ninja', 'nu jazz', 'trip hop']",70
1861,1boMjUeqvfISOyhMtR89QC,12537,['surf music'],36
1862,3Bm6MhzPUczH3Pej2FNqGi,10124,"['contemporary jazz', 'contemporary post-bop', 'jazz drums', 'jazz fusion', 'swedish jazz']",50
1863,08F3Y3SctIlsOEmKd6dnH8,888226,"['british folk', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",74
1864,74ASZWbe4lXaubB36ztrGX,3742568,"['album rock', 'classic rock', 'folk', 'folk rock', 'folk-pop', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter']",78
1865,3UGoJfjsENJ0x9rVckIuOg,3207,"['canterbury scene', 'zeuhl']",15
1866,5gKJbL392PiokTPUoL7N6D,95955,"['flamenco', 'flamenco guitar', 'rumba']",50
1867,7dsugSamBB7enWE2IrlbFg,175428,"['bandoneon', 'latin classical', 'nuevo tango', 'tango']",55
1868,7wyBxBXLVLaiF2jxHCpvTe,106860,"['acid jazz', 'electro swing', 'electronica', 'jazztronica', 'nu jazz', 'swedish jazz', 'trip hop']",55
1869,7290H8m1Dwt8G7jm1y9CQx,196478,['mellow gold'],65
1870,1FqqOl9itIUpXr4jZPIVoT,241057,"['adult standards', 'brill building pop', 'bubblegum pop', 'lounge', 'motown', 'rock-and-roll', 'rockabilly', 'soul']",64
1871,7DcSKG8ruWMgHsUh1rqZFh,4278,"['avant-garde metal', 'canadian black metal', 'canadian metal', 'chaotic black metal', 'technical black metal', 'voidgrind']",14
1872,6DR6ugRdVaVi7lyqooqJov,4801,"['avant-garde jazz', 'free improvisation', 'free jazz', 'jazz saxophone']",29
1873,1EfXYEX4mRIXi0yegqviAF,1151,"['ethio-jazz', 'ethiopian pop', 'oromo pop']",18
1874,5kO4xdEKLuHHHPreu3UmkZ,60370,"['acoustic blues', 'blues', 'country blues', 'gospel blues', 'texas blues', 'traditional blues', 'traditional folk']",40
1875,14r9dR01KeBLFfylVSKCZQ,788262,"['acoustic pop', 'folk-pop', 'irish rock', 'irish singer-songwriter', 'neo mellow', 'singer-songwriter']",67
1876,5NZbf4buZEncuzouWfAOlB,2,[],0
1877,56OMwqr8qaLIRH4ZrvvdXq,138040,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'turntablism', 'west coast rap']",54
1878,75U40yZLLPglFgXbDVnmVs,358651,"['alternative metal', 'alternative rock', 'el paso indie', 'garage rock', 'modern rock', 'rock']",56
1879,0Ot21Sy0MDkbgacGh22omF,6210,[],30
1880,1ZAYCA0KFAMMwOgVDOOQh6,15178,"['chicago indie', 'funk']",39
1881,508KmjoFyijrHprjyRkrtv,10965,"['afropop', 'highlife']",36
1882,46Ce0QmI1mE2bl5VQ4P9N8,79946,"['bass music', 'chillwave', 'electronica', 'future garage', 'indie r&b', 'vapor twitch', 'wonky']",52
1883,7xkkeemZnfafRwrWEtlyaN,7131,['brooklyn indie'],23
1884,4EFQ72yLfJfWI3eEz59fkY,5620,"['drum and bass', 'drumfunk', 'liquid funk', 'uk dnb']",41
1885,2hy115qI1RfVvSeSvKfZj3,13078,[],34
1886,08j69Ndyx1P7RLO3Janb5P,140250,"['electronica', 'icelandic indie', 'icelandic pop', 'trip hop']",54
1887,3Rq3YOF9YG9YfCWD4D56RZ,367841,"['chillhop', 'downtempo', 'japanese chillhop', 'jazz rap']",64
1888,5wTAi7QkpP6kp8a54lmTOq,492022,"['classical', 'late romantic era']",66
1889,1XE5IocFl74QzwZE3qUATj,19,[],5
1890,2p0UyoPfYfI76PCStuXfOP,601165,"['classical', 'classical era', 'early romantic era']",67
1891,7AUiHbc4xL2FcOPNN4QTVW,374,[],0
1892,1GSvvAyHImM6byMZssic2y,3165,[],17
1893,5cCVjEZOzc9HfsjUGCVMd2,12517,['chillhop'],38
1894,5ISjkNS17JpCwiFtW80lpV,470267,"['german pop', 'german reggae']",72
1895,6DPYiyq5kWVQS4RGwxzPC7,4601726,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",81
1896,4b99uGDv75xD1n2QHuPRDN,37289,"['art pop', 'canadian electropop', 'electra', 'escape room', 'hamilton on indie']",39
1897,11dMqVZY4PHgVL80tejvHK,46186,"['arab pop', 'dabke', 'syrian pop']",45
1898,5udgy2xk333j33hKnwDz8O,34859,"['bluegrass', 'instrumental bluegrass', 'jam band', 'jamgrass', 'jazz violin', 'mandolin', 'old-time', 'progressive bluegrass', 'traditional folk']",51
1899,6pmxr66tMAePxzOLfjGNcX,740823,"['albuquerque indie', 'baroque pop', 'chamber pop', 'folk-pop', 'indie folk', 'indie pop', 'indie rock', 'stomp and holler']",65
1900,3LIJJJkO7R5RasRwt7xIn5,318548,"['crunk', 'dirty south rap', 'gangster rap', 'new orleans rap']",59
1901,7CB1FCDpuv2gqQMQNPiWiw,21,['ragtime'],0
1902,77Rj6PHmQJFb8nbSH62y68,32613,['chamber pop'],37
1903,62Jwsvqi7hW8TR9rAcfBXY,37719,"['dusseldorf electronic', 'german house']",53
1904,6YGu0Rv2120wkc4AXZSGgl,58510,"['bass music', 'dubstep', 'electronic trap', 'escape room', 'future garage', 'hyperpop', 'scottish electronic', 'vapor twitch', 'wonky']",43
1905,1zHPRenzLeI2vhT7nlR6Mq,47821,"['jazz funk', 'jazz fusion', 'smooth jazz']",43
1906,6KOqPxwfNAmZPkiCnDE9yT,177593,"['album rock', 'art rock', 'classic uk pop', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'power pop', 'pub rock', 'rock', 'singer-songwriter', 'soft rock']",58
1907,5szdY7KaSi7epwyffrbV8c,127548,"['alternative dance', 'indie soul', 'indietronica', 'new rave', 'nu disco']",64
1908,0qEGZBnqUgcVlTE7EEjR2F,14913,"['contemporary post-bop', 'jazz cubano', 'jazz piano', 'latin jazz']",39
1909,4BEYBN6NCPrFk3sOLMTby3,45514,"['art pop', 'canadian electropop', 'shiver pop']",47
1910,2nUbg56ljfs5oXyB1UNiY8,11202,"['garage psych', 'indie garage rock', 'noise pop', 'slow core']",38
1911,3HJzLaMbS0jMabxS3wttGk,77667,"['contemporary jazz', 'contemporary post-bop', 'cool jazz', 'dark jazz', 'jazz', 'jazz fusion', 'jazz trio', 'nu jazz', 'swedish jazz']",54
1912,1mNx2D8K3pN1IvpXWGzsCt,352,[],14
1913,5Al3ktlrPkN2fhMRQzSYXP,2966,['contemporary jazz'],16
1914,7y97mc3bZRFXzT2szRM4L4,1757695,"['classical', 'early romantic era', 'polish classical']",77
1915,4vPkk0pLFIBHNb40DgbYut,20281,"['indie jazz', 'nz electronic']",38
1916,0ZqhrTXYPA9DZR527ZnFdO,112979,"['avant-garde jazz', 'bebop', 'contemporary jazz', 'contemporary post-bop', 'cool jazz', 'free jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz fusion', 'jazz saxophone', 'soul jazz', 'vocal jazz']",52
1917,49gaZqfow2v8EEQmjGyEIw,171011,"['alternative dance', 'balearic', 'electronica', 'new rave', 'norwegian space disco', 'nu disco']",55
1918,0eiyrB0ET8AbrR5s6rrLJr,9702,"['experimental', 'experimental rock', 'free improvisation', 'industrial', 'minimal', 'no wave', 'noise rock', 'post-punk']",22
1919,4ZUoCa57hiVAWZY7gbtOuB,7969,[],29
1920,5iipMnjR9MbSaS0sioYXKs,3238,"['acousmatic', 'british electroacoustic', 'british experimental', 'hauntology', 'theme']",11
1921,7rcjVbooAaV2pPRdyPHCrM,21572,['vocal jazz'],46
1922,0yvEf1tqWWPiZu4ZbjyKGs,12127,"['avant-garde jazz', 'bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz saxophone', 'jazz trumpet', 'soul jazz']",34
1923,0TuCWFm7bQMED2ddtyroZ3,1287,[],18
