,Primary Artist,Track Name,Popularity,Added At,Release Date,Artist ID,Track ID,Playlist Date - Release Date,Days Until Discovery
134,Kurt Vile,Songs For John In D,16,2019-08-03T19:29:39Z,2009-04-01,5gspAQIAH8nJUrMYgXjCJ2,70g8j1wOY4pXE8BVPnjb14,3776 days 19:29:39.000000000,3776.0
135,Väsen,Vrålkåda,7,2019-08-03T19:48:10Z,1992-06-06,1Njrx1AMU4ymWHjfSlwLpE,1sj42H540slpVRtdI2cKSk,9919 days 19:48:10.000000000,9919.0
136,Mulatu Astatke,Masenqo,36,2019-08-20T16:58:52Z,2009-04-06,7HGFXtBhRq3g1Ma3nH4Rgv,2ZvzIfFBkfgjTMyOkLviRy,3788 days 16:58:52.000000000,3788.0
137,Charanjit Singh,Chura Liya Hai Tum Ne - Instrumental,12,2019-08-02T03:59:49Z,2006-12-01,5xQiWBPNCV6JnnC7emnEnn,5X1h4KmCx2L4Ca6HuQe3Ym,4627 days 03:59:49.000000000,4627.0
138,Kiki Gyan,Disco Dancer,55,2019-08-02T04:01:06Z,2012-12-03,4lxYjU4q6B1KoDJOvNXzQy,1np1H7mh6iUZhdBhkh3QIo,2433 days 04:01:06.000000000,2433.0
139,Ata Kak,Obaa Sima,43,2019-08-02T03:22:12Z,2015-03-03,172WdsNGJYNNXVNQ1tXfrB,0RleEAKmcUbJ3R7AK0dSfV,1613 days 03:22:12.000000000,1613.0
140,Chico Mann,Métele Mano,6,2019-08-04T17:30:18Z,2010-01-01,2Wt6Q6ZHygCPVtMO3uxLGB,2fbL01Q1ymKgoJ8U2L5Ysk,3502 days 17:30:18.000000000,3502.0
141,Avishai Cohen,Simonero,13,2019-08-19T18:26:35Z,2019-06-14,5wu05jGsVMAFHYMYHqCB9l,7KKQbl9iuKV42y5V5kbaDj,66 days 18:26:35.000000000,66.0
142,Tyrant Lizard,Someday,0,2019-08-12T16:30:59Z,2018-08-16,2V4R46RCXqmCAdDbJpYec4,6uJxuSoxYNUns0DCBtD0NH,361 days 16:30:59.000000000,361.0
143,the bird and the bee,Unchained,23,2019-08-02T04:03:37Z,2019-08-02,65XA3lk0aG9XejO8y37jjD,6P7XhLc5rzo55q9JbJBckX,0 days 04:03:37.000000000,0.0
144,Elton John,I'm Still Standing,80,2019-08-19T18:26:35Z,1983-05-30,3PhoLpVuITZKcymswpck5b,1jDJFeK9x3OZboIAHsY9k2,13230 days 18:26:35.000000000,13230.0
145,Anna Wise,Nerve,29,2019-08-20T21:46:17Z,2019-08-16,0N41KJ4H6bkPAm2tx7VS8C,53px7b2krF6Uuo9xiBi4nl,4 days 21:46:17.000000000,4.0
146,Taylor McFerrin,Love and Distance,37,2019-08-09T05:25:02Z,2019-08-09,0yLmsf6RBPYqm6hvFJCPg6,1QfjnqVZCaeXkEMdyTbG0T,0 days 05:25:02.000000000,0.0
147,Tkay Maidza,Awake,38,2019-08-19T18:14:21Z,2019-08-16,1kMPdZQVdUhMDKDWOJM5iK,4Puw64CYf5hi5hlrQo9mm4,3 days 18:14:21.000000000,3.0
148,Rapsody,Ibtihaj,46,2019-08-02T04:23:24Z,2019-08-02,6NL31G53xThQXkFs7lDpL5,3b0ErMG1kplmDBdwuASc3j,0 days 04:23:24.000000000,0.0
149,Taylor McFerrin,Memory Digital (feat. Anna Wise),27,2019-08-02T04:22:42Z,2019-07-26,0yLmsf6RBPYqm6hvFJCPg6,0oDKVL14sI8k7yYt2qOBFU,7 days 04:22:42.000000000,7.0
150,El Guincho,Comix (feat. Mala Rodriguez),20,2019-08-23T03:42:36Z,2016-02-12,1oMiDFyAgmIzw9ZBQYHOJI,7p7PdWG6KwVavbtgY7v3AV,1288 days 03:42:36.000000000,1288.0
151,Extraperlo,Ardiente Figura,20,2019-08-26T16:53:16Z,2012-10-09,0JA9lPlwRqMIx21WTi9pOj,4djDH7fIW3rQ0jJN5npaKF,2512 days 16:53:16.000000000,2512.0
152,Burna Boy,Anybody,71,2019-08-20T19:39:11Z,2019-01-25,3wcj11K77LjEY1PkEazffa,44SSviC4R1TkAdsyptjDpE,207 days 19:39:11.000000000,207.0
153,Ryan Power,The Cavalry,12,2019-08-10T07:20:41Z,2017-10-20,1Q3vyHmUHwacqnLGstlLMS,1k0EfXUsG0sMvV6r52Dbjf,659 days 07:20:41.000000000,659.0
154,MonoNeon,"Women, Water & Weed",38,2019-08-19T16:52:51Z,2018-02-03,3IuEuLez19teZSN32Pf70j,6NdtnJPnWC2rvEAOxhhLX0,562 days 16:52:51.000000000,562.0
155,Sturgill Simpson,Sing Along,41,2019-08-20T19:11:59Z,2019-08-20,3vDpQbGnzRbRVirXlfQagB,5Q2gtn5mYtdlqu76kp20sR,0 days 19:11:59.000000000,0.0
156,The Body,Partly Alive,20,2019-08-03T06:02:01Z,2018-05-11,1VFYpTpgmp7ANXqok2dTg3,1aprJ3Vd1ROujJsUPHsi7F,449 days 06:02:01.000000000,449.0
157,Bon Iver,Faith,61,2019-08-09T05:31:02Z,2019-07-11,4LEiUm1SRbFMgfqnQTwUbQ,3mZHmZahGKJwP0GDtWaOq8,29 days 05:31:02.000000000,29.0
158,Donny McCaslin,Tokyo,9,2019-08-23T23:03:32Z,2019-08-16,1CS1JV6wZUIf5hbsWoiH1M,04QHxUOgXVV9Uh8jlkxmtU,7 days 23:03:32.000000000,7.0
159,OM,Rautionaha,0,2019-08-19T18:26:35Z,2006-06-06,31afRYIn9iqXKgCgHhpf9q,15J2WLXyel0VVa4ZjruBj4,4822 days 18:26:35.000000000,4822.0
160,Clément Belio,Chromatic Curtain,14,2019-08-28T16:09:57Z,2019-05-06,3jZ33Dh8zdoNOso5TUmPMt,554J7rxUEKlgFCy2ZM9DTe,114 days 16:09:57.000000000,114.0
161,Ben Wendel,"Backbou (feat. Tigran Hamasyan, Adam Benjamin, Nir Felder, Ben Street, Nate Wood & Gerald Clayton)",7,2019-08-20T19:41:33Z,2012-02-28,0gaASCUAMqvXxGFDYaNFca,60wDAMQc2IsPfGG6OQpX3N,2730 days 19:41:33.000000000,2730.0
162,John Coltrane,Blue World,54,2019-08-19T16:40:42Z,2019-08-16,2hGh5VOeeqimQFxqXvfCUf,5z8eOnPiOC22EYpniAX3Qg,3 days 16:40:42.000000000,3.0
163,Kneebody,Spectra,18,2019-08-23T05:19:09Z,2019-08-23,0rS1Y2DkDJhLiaR0MyJyCg,7ds8MQFe1xyZMIPcrCH1Zc,0 days 05:19:09.000000000,0.0
164,Shigeto,MCW,44,2019-08-21T15:07:40Z,2019-08-14,48C2RLG6w7o4jAJjCJKZM8,3B9gKDMfOttsrifmrESOOP,7 days 15:07:40.000000000,7.0
165,Wynton Marsalis,"Daily Battles (feat. Joe Farnsworth, Russell Hall, Isaiah J. Thompson & Jerry Weldon) - Jazz Arrangement",47,2019-08-21T20:18:05Z,2019-08-21,375zxMmh2cSgUzFFnva0O7,6c9Z0OpPG69o6ULaiYpMu2,0 days 20:18:05.000000000,0.0
166,Bill Frisell,Everywhere,28,2019-08-23T23:02:20Z,2019-08-23,3SONlwqLIP2GtaMh9pLYe5,16pD6CGHSSbD7XbfAn6rYz,0 days 23:02:20.000000000,0.0
167,Soft Streak,Wallow,15,2019-08-28T16:03:14Z,2019-08-27,7zcXUc2JyOmByvlz0dlWwL,6GSsokjmiFurMZjBd0RjMv,1 days 16:03:14.000000000,1.0
168,Devin Reilly,Simple Secrets,0,2019-07-19T02:29:45Z,2019-07-19,7CWrm7kxvObeSGXQY1eQpI,5jFnyV1RLYESkkll6xgaGM,0 days 02:29:45.000000000,0.0
169,Anna Meredith,Paramour - Edit,21,2019-07-12T16:34:11Z,2019-07-10,5zDUidkda0GoYHu2vMr3G2,6JJtqL7Tg3XD4xOYV1Sn2K,2 days 16:34:11.000000000,2.0
170,Kelady,Papaya,1,2019-07-25T04:04:06Z,2019-07-25,31VtnDtYmFnnDFmkxSoEbm,5eRek7abwRbRfVYEmEARn8,0 days 04:04:06.000000000,0.0
171,Elise Trouw,Replay,29,2019-07-21T19:56:39Z,2019-07-19,6jeroC7T0j4Dvz9y3gtofR,4KEAgY6qweAT3vGyQMEYfS,2 days 19:56:39.000000000,2.0
172,Blood Orange,Baby Florence (Figure),47,2019-07-24T01:48:59Z,2019-07-12,6LEeAFiJF8OuPx747e1wxR,7r6bmQt0kYZZL97ihXsNWU,12 days 01:48:59.000000000,12.0
173,Taylor McFerrin,Now That You Need Me,26,2019-07-12T16:34:06Z,2019-07-12,0yLmsf6RBPYqm6hvFJCPg6,7hlQLoAukbrAB8GyrQaPf7,0 days 16:34:06.000000000,0.0
174,Kelly Lee Owens,More Than a Woman,32,2019-07-21T20:15:12Z,2017-11-08,5eitAUlYmlha3LLWg7aBn5,4Wfb8m3CTCITpKp5vKXCI7,620 days 20:15:12.000000000,620.0
175,Georgia,Started Out,45,2019-07-24T01:58:02Z,2018-11-01,06knYh538h5SI7OAEF8ek3,4xh4WZodJ7NpFi7zKgiW3q,265 days 01:58:02.000000000,265.0
176,Grace Lightman,Repair Repair,31,2019-07-24T02:47:09Z,2019-07-19,603m5bq6ddB4hsohhwKNGP,5cHktiu6v9iOwGtXY0hTL4,5 days 02:47:09.000000000,5.0
177,Ryan Scott & the Kind Buds,Real Thing,0,2019-07-30T04:03:57Z,2019-02-01,2YoetJvh9A5KBeDhe3ixPC,7KcjkDJRKLDnQPKTd4EgLd,179 days 04:03:57.000000000,179.0
178,Ween,Tried And True,47,2019-07-25T00:33:00Z,2003,3u1ulLq00Y3bfmq9FfjsPu,51M8riADoIeBplxY1gGhmW,6049 days 00:33:00.000000000,6049.0
179,Anna Wise,What’s Up With You?,25,2019-07-19T04:40:56Z,2019-07-19,0N41KJ4H6bkPAm2tx7VS8C,1lHgDhmFn4AV6hLiZVMlrw,0 days 04:40:56.000000000,0.0
180,Bruno Mars,Calling All My Lovelies,66,2019-07-06T18:37:54Z,2016-11-17,0du5cEVh5yTK9QJze8zA0C,6ObpR8ek44tvWefQRcSo8K,961 days 18:37:54.000000000,961.0
181,General Elektriks,What You Want to Do,22,2019-07-21T20:25:07Z,2019-03-22,5ly9gfnncBXv77g2zuRG9m,3fWTmDriVpFu78fSz2ECYt,121 days 20:25:07.000000000,121.0
182,The Police,Spirits In The Material World,55,2019-07-20T02:03:06Z,1981-10-02,5NGO30tJxFlKixkPSgXcFE,4frelkLhC4ATqJH9VGJztu,13805 days 02:03:06.000000000,13805.0
183,Elton John,Philadelphia Freedom,60,2019-07-11T16:25:07Z,1975-05-19,3PhoLpVuITZKcymswpck5b,2hl9ONQ7YGgZGYx0OSHvIq,16124 days 16:25:07.000000000,16124.0
184,Joseph Connor,Wanna Dance!,19,2019-07-24T01:44:08Z,2017-02-17,1WqaSsmTsEnuOxAwkoe2L8,1sHAbxNjngp9TUgRZ9CDrj,887 days 01:44:08.000000000,887.0
185,Mohsen Chavoshi,Sheydaei,29,2019-07-06T18:34:31Z,2018-10-29,2IYl0pVatTl6O2d1CQj6GQ,4k9EJ3EGSYKyM57i9xYHEt,250 days 18:34:31.000000000,250.0
186,CLiQ,Anything I Do (feat. Ms Banks & Alika),49,2019-07-24T01:11:40Z,2018-12-07,2IQIEHvL14Tj7vOKHbIMMj,2V2K9Gnhu3dlx8VTRuhbDl,229 days 01:11:40.000000000,229.0
187,Le Perche Oreille,Nocturne 0x9e3779b9,1,2019-07-21T20:27:17Z,2019-01-25,4IZnroENCS5ldIgs9Uedl3,7yLo50037FyHSvxJPsNBhX,177 days 20:27:17.000000000,177.0
188,Beshken,Know Your Name,17,2019-07-21T20:19:30Z,2019-06-14,5sHn9ENA6XtnLmOrVQt2BB,0UR7l9a6mefFWL13f9Re8V,37 days 20:19:30.000000000,37.0
189,Malibu Ken,Acid King,43,2019-07-21T20:27:53Z,2019-01-18,5PB4q8DMiGL17Jdo4k6TOy,1tJRzo0sVWza5Pp6smXOVM,184 days 20:27:53.000000000,184.0
190,Little Simz,101 FM,61,2019-07-21T20:27:34Z,2019-03-01,6eXZu6O7nAUA5z6vLV8NKI,4Vk4Yf7pDmB1dxLFSTjBUH,142 days 20:27:34.000000000,142.0
191,billy woods,Houthi,37,2019-07-21T20:19:41Z,2019-03-29,39vtb2iiz3079nqfL5nfFc,2bW2I5kJgTfYWDPPla4BGo,114 days 20:19:41.000000000,114.0
192,Chong the Nomad,Would You Need Me,20,2019-07-28T21:28:03Z,2019-07-26,586OHhbBhXRpOY8LezbUcK,6T83wvcZXlcQD7aImgS5P6,2 days 21:28:03.000000000,2.0
193,Georgia Anne Muldrow,CV Jam Number 2,17,2019-07-28T18:34:03Z,2019-06-21,2RdnkH5txHb9c4vGwq0I31,236suG604mRzhUuOR6ZdeN,37 days 18:34:03.000000000,37.0
194,Tom Scott,Today,41,2019-07-13T17:17:44Z,1967,72ktMty33X1LsIzHdRr0U5,4i5hLY7mNIp70YhZveeItm,19186 days 17:17:44.000000000,19186.0
195,Julian Lage,Tour One,11,2019-07-24T01:20:42Z,2009-01-01,2TSuAchdgVzsAa9wDK1IeT,1Ua52ZIh6bSgOTUxg4JWF2,3856 days 01:20:42.000000000,3856.0
196,Joel Ross,KingMaker,22,2019-07-16T01:25:26Z,2019-05-03,5OSxNS2UGq8dW38T57o78l,4HySKelOIE0QKqIOCgER2V,74 days 01:25:26.000000000,74.0
197,the bird and the bee,Hot for Teacher,26,2019-07-06T20:24:45Z,2019-07-05,65XA3lk0aG9XejO8y37jjD,0GOVimLYymRKCz608Gk4DN,1 days 20:24:45.000000000,1.0
198,Franc Moody,Lunar,47,2019-07-21T22:33:10Z,2018-03-27,10GT4yz8c6xjjnPGtGPI1l,3AbHlrrandoNbjoAAWKwsR,481 days 22:33:10.000000000,481.0
199,Benny Sings,Softly (Tokyo),26,2019-07-21T20:19:15Z,2019-02-22,4gHcu2JoaXJ0mV4aNPCd7N,4UUapNIgYIU6ZdGOOtjaQY,149 days 20:19:15.000000000,149.0
200,C Duncan,Talk Talk Talk,29,2019-07-24T01:58:02Z,2019-03-29,0x3sTIYnP56TnL6bbyMU2i,1Kw5Jc3mboJl5bncVSpNW3,117 days 01:58:02.000000000,117.0
201,Methyl Ethel,Hip Horror,27,2019-07-21T20:28:31Z,2019-02-15,3I3Fz1DeUY0icXFvOjbXm7,0s7WwvJdKubhPQSSymHjjc,156 days 20:28:31.000000000,156.0
202,ANIMA!,Africa,27,2019-07-21T20:18:15Z,2019-05-10,3xbmS6qcRWTyILBoaqAPT4,6tbG4pRrECoeYy6Bc1bQfH,72 days 20:18:15.000000000,72.0
203,Alison Sudol,Moon,31,2019-07-18T17:00:53Z,2018-09-28,5JpFdmGP5YVR80hwTyjhW0,7oc6JlwjM8Gvh6SsOJtHZT,293 days 17:00:53.000000000,293.0
204,Jesca Hoop,Outside of Eden (feat. Kate Stables & Justis),23,2019-07-24T01:52:32Z,2019-07-05,0fqE57gXXTTqxXlFYVNG2u,4zqzPiaFtYGIxVQBkjEUsA,19 days 01:52:32.000000000,19.0
205,Señor Fin,90's Love,1,2019-07-12T16:34:19Z,2019-07-12,5bUop96cOZbPDuv50X4JpV,6LG292UY3W4RS2zA3kzwKh,0 days 16:34:19.000000000,0.0
206,Knekklectric,Grønn mann,2,2019-07-21T20:27:05Z,2019-05-24,5FuLdmLZ9jQuymKPXF2X1S,0f1JIh13JCkww6IgOP7ZtW,58 days 20:27:05.000000000,58.0
207,Aldous Harding,The Barrel,66,2019-07-24T02:45:53Z,2019-04-26,3lmR0qMiGuoIF9UC54egcG,04XeEuHyG4Z3NKY1zgAYEO,89 days 02:45:53.000000000,89.0
208,Randy Newman,I Can't Let You Throw Yourself Away,64,2019-07-24T01:14:55Z,2019-06-21,3HQyFCFFfJO3KKBlUfZsyW,7tSODhfDkv0JEhkSMYSIBS,33 days 01:14:55.000000000,33.0
209,Night Tapes,Your Lovely Face,2,2019-07-13T22:01:07Z,2019-07-12,2PMTcjPjWi1ENYvJDiY7GI,6o7HxWmMtkf2E1FZ6KZpF8,1 days 22:01:07.000000000,1.0
210,Kikagaku Moyo,Nana,41,2019-07-24T02:06:42Z,2018-10-05,0hrb5WRiNlj8vh3WnCgXFq,0thTo7umyVGvfnaQmQUuZX,292 days 02:06:42.000000000,292.0
211,Orville Peck,Turn to Hate,54,2019-07-24T01:46:50Z,2019-03-22,46auOkH1pk28rWrSoUNhLo,4OABsQxu5yjbcu3UjbIhf5,124 days 01:46:50.000000000,124.0
212,The Beach Boys,All I Wanna Do - Remastered 2009,49,2019-07-27T08:10:47Z,1970-08-31,3oDbviiivRWhXwIE8hxkVV,7y9O8sJmuX7DvmyrR7h3PY,17862 days 08:10:47.000000000,17862.0
213,A Fine Frenzy,Almost Lover,56,2019-07-18T17:11:05Z,2007,5dTYaRzOn4rXGBLH052EeQ,3GSYWQNnSdovwC2H8HpziA,4581 days 17:11:05.000000000,4581.0
214,Jesca Hoop,Red White and Black,31,2019-07-24T01:52:32Z,2019-07-05,0fqE57gXXTTqxXlFYVNG2u,30prf1EAz6dbnHRBD66vT4,19 days 01:52:32.000000000,19.0
215,Vashti Bunyan,Love Song,25,2019-07-24T02:58:23Z,1970,4chuPfKtATDZvbRLExsTp2,0kVj9qG7wa8PLKoTZjBZ2V,18101 days 02:58:23.000000000,18101.0
216,Ween,Demon Sweat,24,2019-07-25T00:06:11Z,1991,3u1ulLq00Y3bfmq9FfjsPu,28YgM3SduqoRodniOXLWTz,10432 days 00:06:11.000000000,10432.0
217,Eyvind Kang,Love Theme,5,2019-07-12T16:34:56Z,2019-06-28,2aNAAza1OIE1qrfLBlhLaV,7fD8DBwpujzLrMBD29BBxl,14 days 16:34:56.000000000,14.0
218,Drum & Lace,Parhelion,14,2019-07-24T01:44:02Z,2019-07-19,1dq0QxwBna7jlk8S4rrnV7,3OI3w9SrWcqc4lh6lLDk2B,5 days 01:44:02.000000000,5.0
219,Rushad Eggleston,Porcupine Race,2,2019-07-28T21:27:56Z,2018-09-30,4Pkctlav9qaelQV13GyArN,3sY4zCTGwhJkblFcmoPtM4,301 days 21:27:56.000000000,301.0
220,Todd Rundgren,Buy My T,30,2019-07-30T04:31:18Z,2017-05-12,0Lpr5wXzWLtDWm1SjNbpPb,7FeTIk1foXUPlzpCbaw0fJ,809 days 04:31:18.000000000,809.0
221,Expensive Magnets,Space Between the Air,11,2019-06-19T06:02:23Z,2019-06-11,56Ly9KlUgoX57pVDe2amch,7lDYUMUMT1M2vPFckzD1c6,8 days 06:02:23.000000000,8.0
222,String Boys,Having a Sale,2,2019-06-03T17:45:40Z,2019-05-20,50DZ6ErP4fnnfknUijeIez,0V8fA9sADfbej9wBVmlIAA,14 days 17:45:40.000000000,14.0
223,Jake Sherman,Just the Way You Are,28,2019-06-07T16:33:50Z,2019-06-04,6AI2XSWC2XMytOFLLXX1TO,7l57GUnjRqVfiUyulNtIId,3 days 16:33:50.000000000,3.0
224,the bird and the bee,Ain't Talking 'Bout Love,8,2019-06-07T16:33:38Z,2019-06-07,65XA3lk0aG9XejO8y37jjD,6byiFMsOC9F6HHs8UL9q6t,0 days 16:33:38.000000000,0.0
225,Georgia Anne Muldrow,Bass Attack Bap,21,2019-06-21T22:12:50Z,2019-06-21,2RdnkH5txHb9c4vGwq0I31,2hmVT9rb9QkhOHi1RQBGjN,0 days 22:12:50.000000000,0.0
226,Jai Paul,He,58,2019-06-02T15:07:49Z,2019-06-01,53wZLCnhshZKDRs3uopFBc,6ysRK6One7O5GiRVvrs0x1,1 days 15:07:49.000000000,1.0
227,Lusine,Retrace,33,2019-06-12T17:29:33Z,2019-06-12,2fMe9lZs5HGGOwh8cMSIub,6zWPZbsXf0VURxOk8y5Cu6,0 days 17:29:33.000000000,0.0
228,Chong the Nomad,Nothing Else,38,2019-06-08T05:54:45Z,2019-05-31,586OHhbBhXRpOY8LezbUcK,3WLFcW5sQA9CGky4K6W8eP,8 days 05:54:45.000000000,8.0
229,ROSALÍA,Aute Cuture,74,2019-05-31T16:32:26Z,2019-05-30,7ltDVBr6mKbRvohxheJ9h1,7dQFpbs34ufIEU745DVclf,1 days 16:32:26.000000000,1.0
230,Gnoomes,Sine Waves Are Good For Your Health,14,2019-05-31T18:17:11Z,2019-05-31,3a4IiCnFeozUcEPbCREbII,3ry56cFWWWsYNuEyOjlYkt,0 days 18:17:11.000000000,0.0
231,"Bonnie ""Prince"" Billy",Beast For Thee,34,2019-06-21T22:11:35Z,2019-06-21,2zAvisjImPICTNsRgagqlV,1lFfq3BypGTRfLZIv3GWVK,0 days 22:11:35.000000000,0.0
232,Yves Tumor,Cherish,0,2019-06-11T03:02:17Z,2016-09-30,0qu422H5MOoQxGjd4IzHbS,3QaTBbPs4qFtyanbC87ck1,984 days 03:02:17.000000000,984.0
233,Señor Fin,Turn the Camera,1,2019-06-10T19:04:09Z,2019-05-19,5bUop96cOZbPDuv50X4JpV,6CyEKzlFDMKftbYs7nJnjg,22 days 19:04:09.000000000,22.0
234,Devendra Banhart,Kantori Ongaku,26,2019-06-19T06:03:54Z,2019-06-18,1YZEoYFXx4AxVv13OiOPvZ,5tTJDhTBzGPHSd7sOPvnjd,1 days 06:03:54.000000000,1.0
235,Alain Souchon,Foule sentimentale,60,2019-06-03T17:50:01Z,1993-10-05,5LVp2pGNzmOQqXzziBBR5x,2W4ZxAHZAXOf6r65pCskGR,9372 days 17:50:01.000000000,9372.0
236,Beck,Dreams,61,2019-06-10T02:26:43Z,2017-10-13,3vbKDsSS70ZX9D2OcvbZmS,14zhqtMI5xHrfCFCLhFcsn,605 days 02:26:43.000000000,605.0
237,Deerhoof,Slow Motion Detonation,29,2019-06-02T21:03:09Z,2017-09-08,7AZwAitWq1KcFoIJhRWb6V,6tq4tSQpOr5L1JZUCmcju2,632 days 21:03:09.000000000,632.0
238,Chon,Gift,47,2019-06-20T17:33:56Z,2019-06-07,2JFljHPanIjYy2QqfNYvC0,7t8cMi1YYJvF21XyLSWlYz,13 days 17:33:56.000000000,13.0
239,The Human League,Don't You Want Me,75,2019-06-13T03:37:09Z,1981,1aX2dmV8XoHYCOQRxjPESG,3L7RtEcu1Hw3OXrpnthngx,14042 days 03:37:09.000000000,14042.0
240,Jacob Mann,Sloth Dream,18,2019-06-03T14:11:34Z,2019-06-01,6cM1vbrKTztN2uNjH8ub6F,0Tk8pSQ1r4AY4IKfaywbUb,2 days 14:11:34.000000000,2.0
241,Philip Dizack,End of an Era,5,2019-06-22T22:35:09Z,2012-10-02,2nJbrvWs3yqrNhHFOIuiFx,0cP2klu6t63x8kQXILnhoy,2454 days 22:35:09.000000000,2454.0
242,The Comet Is Coming,Birth Of Creation,45,2019-06-21T04:29:23Z,2019-03-15,0Z5FMozvx15nUSUA6a9kkU,3CuOokDRR0Z2r1WaPRXKaF,98 days 04:29:23.000000000,98.0
243,Theo Croker,Have You Come to Stay,24,2019-06-21T04:26:39Z,2019-05-17,7iUF39q93Xixo33E6IvNYm,12qghJr8YzmRNZSzpa0fca,35 days 04:26:39.000000000,35.0
244,Hannah Peel,Standing on the Roof of the World,7,2019-06-10T23:53:38Z,2016-09-23,3LRldYGJpCAQT5cZKQyi7o,2wc1y5qXcLDTgb3dHpghEP,990 days 23:53:38.000000000,990.0
245,Gaël Faure,Traverser l'hiver,38,2019-05-31T16:38:50Z,2018-01-26,3KikThZktmDtUICg0EOKoJ,7vuwfilgaYreKxeyzQZTJf,490 days 16:38:50.000000000,490.0
246,Chris Staples,Everybody Said,0,2019-06-21T04:22:17Z,2019-04-17,5DAYFETp2MfJgHkgbkJvoX,77VGmPJzOosudTVKVLcjlB,65 days 04:22:17.000000000,65.0
247,Expensive Magnets,Unsaid,11,2019-06-19T06:02:41Z,2019-06-11,56Ly9KlUgoX57pVDe2amch,1ZhePXHDSzlw1gHPXhvUqc,8 days 06:02:41.000000000,8.0
248,Arima Ederra,Free Again,37,2019-06-11T02:21:20Z,2018-10-10,0wJIP9Wlhn3aSLLaB31IK3,5waEuhjLJ2B5gZwYNOb8lj,244 days 02:21:20.000000000,244.0
249,Mats Eilertsen,Endless,2,2019-05-31T16:30:26Z,2019-05-22,66tv0Nc5AOVkeyMGS25rJh,3bap1KfWqkKPN9MD8Ri3Sn,9 days 16:30:26.000000000,9.0
250,Shigeto,Huron River Drive,26,2019-06-11T02:14:25Z,2012-01-31,48C2RLG6w7o4jAJjCJKZM8,6M6lpOqBSZ05z0MnzwqbtO,2688 days 02:14:25.000000000,2688.0
251,Caterina Barbieri,Spine of Desire,30,2019-06-21T04:20:44Z,2019-05-04,61WgG5fz5ilJrMne7tE1zu,2p3u0CPGmQq3ZWgnh0jYOS,48 days 04:20:44.000000000,48.0
252,Calle 13,Latinoamérica,68,2019-06-02T20:37:01Z,2010-11-19,0yNSzH5nZmHzeE2xn6Xshb,1xuYajTJZh8zZrPRmUaagf,3117 days 20:37:01.000000000,3117.0
253,Mina,Meu Jeito,14,2019-06-21T04:40:50Z,2019-05-03,2KvWE2yC2SS2fck2WOm8Kv,2pN0LDNwPrO9a5Q2PEj53k,49 days 04:40:50.000000000,49.0
254,Elise Trouw,Elevate,31,2019-06-10T17:49:21Z,2019-05-31,6jeroC7T0j4Dvz9y3gtofR,3PuOtG0idTNTpDA1ZHi7l4,10 days 17:49:21.000000000,10.0
255,Jai Paul,Do You Love Her Now,59,2019-06-02T15:07:43Z,2019-06-01,53wZLCnhshZKDRs3uopFBc,13JjdKeIUy6P916p3MemXn,1 days 15:07:43.000000000,1.0
256,Washed Out,Floating By (Mndsgn Remix),37,2019-06-22T22:01:13Z,2017-11-14,5juOkIIy18sFw9L30syt1Z,0LQk7uoK3ESq09OKRyRzzO,585 days 22:01:13.000000000,585.0
257,Shafiq Husayn,Cycles,33,2019-06-21T04:21:31Z,2019-03-28,0XzVyZOZF7FIsQ7VbBZ9Yy,3dLRPnVkjKsMJNc4GmK19K,85 days 04:21:31.000000000,85.0
258,Erykah Badu,Tempted,45,2019-06-03T17:41:05Z,2019-06-03,7IfculRW2WXyzNQ8djX8WX,2I3vHOJZID259O7hNobDT5,0 days 17:41:05.000000000,0.0
259,Kelpe,Valerian,0,2019-06-22T22:01:28Z,2015-08-28,6D5qrT7NQXcdvFTtCJNszl,1LNDTxRT9HjxhbRyo9HclX,1394 days 22:01:28.000000000,1394.0
260,G.S. Schray,District Lizards,30,2019-06-21T04:22:03Z,2019-01-25,4PQMNbMO9wHRTui4lIi57z,4wLhreyCgYYyitJflNCUVR,147 days 04:22:03.000000000,147.0
261,Luther Burbank,Claudette Colvin,0,2019-06-10T19:03:57Z,2019-06-07,4lJ38ruS6I9LrK2YB5vWEe,72TuXBQPHaP0OfZT0WgLAV,3 days 19:03:57.000000000,3.0
262,Midas 104,Simplicity,19,2019-06-22T22:01:46Z,2019-06-21,0DA55Vzg7t4Vl2tKXspXjX,2EYxeeUOlSiCl8rDi4xmqc,1 days 22:01:46.000000000,1.0
263,Juana Molina,Un Día,25,2019-06-08T06:29:38Z,2008,76hliHkgP5eIbVqLT7NmQ3,2AFTdaMM2Y8aTG7FdKHyWF,4176 days 06:29:38.000000000,4176.0
264,Noctilusense,"Re-Emergent, Pt. IV",0,2019-06-21T04:27:13Z,2019-05-27,3HYdmFvDstw8ApGBxVatwQ,2KzGXvwbBfonP71MDoM6F6,25 days 04:27:13.000000000,25.0
265,Ensemble Supersonus,Toccata In E-Minor,4,2019-06-22T05:01:08Z,2019-06-21,0t2OCIx3V1iZ8pA8bxHzz6,5gCVdgx1Cz70CEvBBNTH4P,1 days 05:01:08.000000000,1.0
266,Johann Sebastian Bach,"Lute Partita in C Minor, BWV 997 (arr. T. Hoppstock for guitar): V. Double",10,2019-06-12T07:26:38Z,2009-03-01,5aIqB5nVVvmFsvSdExz408,5L1fOup7ovgyOW961ZgADF,3755 days 07:26:38.000000000,3755.0
