,Primary Artist,Track Name,Popularity,Added At,Release Date,Artist ID,Track ID,Playlist Date - Release Date,Days Until Discovery,Followers,Genres,Artist Popularity
1520,Photay,Inharmonious Slog,40,2018-03-12T22:33:47Z,2017-08-11,1MSxOmIt7uYgvPydd1tU8F,23fEf1PfWtRbVSUEizPNjH,213 days 22:33:47.000000000,213.0,32763,"['chillwave', 'wonky']",47
1521,Photay,Monday (feat. Photay),0,2017-08-23T22:16:08Z,2016-03-25,1MSxOmIt7uYgvPydd1tU8F,1UbM2y5nzdX8zyEsdNlxFt,516 days 22:16:08.000000000,516.0,32763,"['chillwave', 'wonky']",47
1522,Photay,No Sass,0,2015-01-14T01:08:50Z,2014-09-09,1MSxOmIt7uYgvPydd1tU8F,3ARXsO3ByxhfiFhI4bzohB,127 days 01:08:50.000000000,127.0,32763,"['chillwave', 'wonky']",47
1523,Moderat,A New Error,8,2018-03-12T22:37:17Z,2009-05-11,2exkZbmNqMKnT8LRWuxWgy,6OGRM4MAOlyOdhHuX0OJ6P,3227 days 22:37:17.000000000,3227.0,444275,"['alternative dance', 'electronica', 'indietronica', 'microhouse', 'minimal techno', 'new rave']",62
1524,Moderat,Milk,30,2014-09-06T05:44:07Z,2013-08-05,2exkZbmNqMKnT8LRWuxWgy,4bgwi31bvmv2MTNayYe3jb,397 days 05:44:07.000000000,397.0,444275,"['alternative dance', 'electronica', 'indietronica', 'microhouse', 'minimal techno', 'new rave']",62
1525,Dan Deacon,Change Your Life (You Can Do It),32,2018-03-01T04:22:35Z,2016-09-07,5Z3IWpvwOvoaWodujHw7xh,17MXoU0jFQnhpf05xqDc8P,540 days 04:22:35.000000000,540.0,70517,"['baltimore indie', 'freak folk', 'noise pop', 'noise rock']",48
1526,Dan Deacon,When I Was Done Dying,0,2016-05-27T20:44:26Z,2015-02-13,5Z3IWpvwOvoaWodujHw7xh,27jEQwXFN6n4nWin84Ndq1,469 days 20:44:26.000000000,469.0,70517,"['baltimore indie', 'freak folk', 'noise pop', 'noise rock']",48
1527,TiRon & Ayomari,It's a Trip,44,2018-03-12T22:27:19Z,2017-11-27,5w4jm6oj9XguE2zaCEfd3S,1VsSQedMSx7dw5cxJJ5QA9,105 days 22:27:19.000000000,105.0,10623,['soul flow'],36
1528,TiRon & Ayomari,Wzup!,2,2017-11-29T22:15:05Z,2017-11-15,5w4jm6oj9XguE2zaCEfd3S,0TDMVzcAO8P7luUodTtOEA,14 days 22:15:05.000000000,14.0,10623,['soul flow'],36
1529,Kimbra,Version of Me,0,2018-03-01T05:51:25Z,2018-02-23,6hk7Yq1DU9QcCCrz9uc0Ti,4l6iuquxEom7trQPUv1JDe,6 days 05:51:25.000000000,6.0,324201,"['bergen indie', 'electropop', 'folk-pop', 'indietronica', 'nz pop']",70
1530,Kimbra,Human,0,2018-01-19T08:37:13Z,2018-01-19,6hk7Yq1DU9QcCCrz9uc0Ti,51grtV0AvTu1BxD7j5zC4q,0 days 08:37:13.000000000,0.0,324201,"['bergen indie', 'electropop', 'folk-pop', 'indietronica', 'nz pop']",70
1531,Kimbra,Top of the World,2,2017-11-10T04:48:31Z,2017-11-10,6hk7Yq1DU9QcCCrz9uc0Ti,1yjlYqm9a7hRFWr8URAa2l,0 days 04:48:31.000000000,0.0,324201,"['bergen indie', 'electropop', 'folk-pop', 'indietronica', 'nz pop']",70
1532,Kimbra,Miracle,35,2017-03-07T23:23:44Z,2014-08-15,6hk7Yq1DU9QcCCrz9uc0Ti,4Aou5DZ7M3RJQ34ViUW3FT,935 days 23:23:44.000000000,935.0,324201,"['bergen indie', 'electropop', 'folk-pop', 'indietronica', 'nz pop']",70
1533,Kimbra,Sweet Relief,34,2016-09-30T16:16:11Z,2016-09-30,6hk7Yq1DU9QcCCrz9uc0Ti,6Mzb2fivRRHEIwrs3rjS3o,0 days 16:16:11.000000000,0.0,324201,"['bergen indie', 'electropop', 'folk-pop', 'indietronica', 'nz pop']",70
1534,Kimbra,Come into My Head,30,2013-07-24T23:27:18Z,2011,6hk7Yq1DU9QcCCrz9uc0Ti,1NZoPXLcPImtDUk6G5g95R,935 days 23:27:18.000000000,935.0,324201,"['bergen indie', 'electropop', 'folk-pop', 'indietronica', 'nz pop']",70
1535,Newaxeyes,At Blood's,1,2018-03-22T18:42:47Z,2018-03-16,4mReAPPco75Rlqzvl9SjWk,6qv00SRLP2VoESw7xUMKaE,6 days 18:42:47.000000000,6.0,209,[],1
1536,Newaxeyes,False Flag,0,2017-12-07T00:36:41Z,2017-11-17,4mReAPPco75Rlqzvl9SjWk,5YBpW72w2kPr1Selu5ftwt,20 days 00:36:41.000000000,20.0,209,[],1
1537,Newaxeyes,Assange,0,2017-08-29T23:45:13Z,2014-10-29,4mReAPPco75Rlqzvl9SjWk,3YMCO7SbMCXs2T06ZRk9Tn,1035 days 23:45:13.000000000,1035.0,209,[],1
1538,Renata Zeiguer,Wayside,0,2018-03-10T21:43:14Z,2018-02-23,4PjjytFMesfTDa9BmydLGW,5C9NSBVEcsMEMqN30qoFgX,15 days 21:43:14.000000000,15.0,3345,['brooklyn indie'],29
1539,Greg Phillinganes,Lazy Nina,43,2018-03-01T06:30:52Z,1984,6WOxIudswU8kNC2LrpeiWu,7tBlvnHLTox3S0yB6nIV2Q,12478 days 06:30:52.000000000,12478.0,2620,['yacht rock'],39
1540,Jaime Woods,Talk to Me,31,2018-03-05T00:45:35Z,2015-07-10,6XhxJt25bNl5IMPronm8zz,6EcLHuYUWE6p4sUd8VTwXn,969 days 00:45:35.000000000,969.0,7759,['neo r&b'],28
1541,Dave,Hangman,64,2018-03-12T22:20:28Z,2018-02-28,6Ip8FS7vWT1uKkJSweANQK,7r7NTwtWAhPRtzylDu3hnE,12 days 22:20:28.000000000,12.0,618444,['uk hip hop'],81
1542,Pkwy,"Come on Baby, Let's Go",6,2018-03-04T03:51:07Z,2018-03-02,237w5zTEzeK7mQpttwOAuB,4VCYj9PMiTCldL29Qg4FkN,2 days 03:51:07.000000000,2.0,98,[],2
1543,Ronnie D'Addario,Take in a Show,6,2018-03-07T18:08:16Z,1976-01-01,7INoyxzr0vcNl5pOdGk5iE,4rDBLC8JOyXmqC2MzSINbd,15406 days 18:08:16.000000000,15406.0,554,[],12
1544,R. Stevie Moore,Pink Litmus Paper Shirt,36,2018-03-12T21:41:21Z,2017-06-12,7sGhjDpOtxrMLip4lGFU7P,0dtTbvbmbGYiSdQQh53L32,273 days 21:41:21.000000000,273.0,17482,"['experimental', 'experimental pop', 'experimental rock', 'freak folk', 'gbvfi', 'lo-fi', 'noise pop', 'outsider', 'post-punk']",39
1545,Isaac Hayes,That Loving Feeling,36,2018-03-13T15:52:35Z,1975-01-01,3IKV7o6WPphDB7cCWXaG3E,3fd4eP1FWI8dsknVlMqqEg,15777 days 15:52:35.000000000,15777.0,338618,"['classic soul', 'disco', 'funk', 'jazz funk', 'memphis soul', 'motown', 'quiet storm', 'soul', 'southern soul']",58
1546,The Spinners,I'll Be Around,64,2018-03-12T22:38:32Z,1973,5fbhwqYYh4YwUoEs582mq5,2vLaES21zwbX1Rnmj56Bbb,16506 days 22:38:32.000000000,16506.0,383979,"['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soft rock', 'soul', 'southern soul']",65
1547,Orquesta Akokán,Un Tabaco para Elegua,26,2018-03-12T21:44:01Z,2018-02-23,0ntVDLb8Ro6BLGVBVOBFVS,582Y3LtwDRgB867NOgJj50,17 days 21:44:01.000000000,17.0,5199,['jazz cubano'],30
1548,Lafayette Afro Rock Band,Avi-Vo - Remastered,29,2018-03-12T22:18:02Z,1972-10-28,5EgMMveFcSL3rq87Wkyw4s,4ftOigDmAGZiqmyrkTvqac,16571 days 22:18:02.000000000,16571.0,22882,"['afrobeat', 'funk', 'jazz funk']",41
1549,Klaus Wunderlich,Besame Mucho,17,2018-03-12T22:36:47Z,2007-08-14,3ioa0YcViKMk2UwVku6vhe,74ZlAw1Qcuce3M1Od9Gert,3863 days 22:36:47.000000000,3863.0,7466,"['ballroom', 'easy listening', 'jazz organ', 'lounge']",36
1550,Common Market,Nina Sing (feat. Funk Love),23,2018-03-12T22:39:30Z,2008-03-01,029y4wr8YYFoqPBahe8Ddz,6TKoy6HmJ04ohknzYlPDao,3663 days 22:39:30.000000000,3663.0,22098,"['conscious hip hop', 'underground rap']",40
1551,Sir Sly,High,2,2018-03-01T04:31:32Z,2017-03-24,3DFoVPonoAAt4EZ1FEI8ue,0IUynghSgeaQuZ5I0Bi5Zc,342 days 04:31:32.000000000,342.0,184272,"['indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'la indie', 'modern alternative rock', 'modern rock', 'shimmer pop']",59
1552,Clarence Clarity,Naysayer Godslayer,21,2018-03-12T22:53:32Z,2017-08-24,25u5QFxy3HVQsbcbxHOP62,2RvKsaGHnmPdjLivndWj8M,200 days 22:53:32.000000000,200.0,21305,"['escape room', 'hyperpop']",43
1553,Clarence Clarity,SAME,18,2017-11-08T23:47:17Z,2016-11-10,25u5QFxy3HVQsbcbxHOP62,05BL9mkjzk4rSK2KogGb1G,363 days 23:47:17.000000000,363.0,21305,"['escape room', 'hyperpop']",43
1554,Ninja Sex Party,Something About You,44,2018-03-08T01:56:21Z,2017-10-27,3jsyANBBy6gOZUSQhiGclx,1RSB4C6tFOrbRgQhklvETU,132 days 01:56:21.000000000,132.0,265936,['comic'],67
1555,Palace of the King,I Am the Storm,0,2018-03-21T18:55:26Z,2018-02-26,4jVvsFGggOdlGKDTOT9o23,3PCWdIPTeXSEN8bRzXA4Mr,23 days 18:55:26.000000000,23.0,1315,"['australian psych', 'modern hard rock']",11
1556,Nitai Hershkovits,Flyin' Bamboo (feat. MNDSGN),0,2018-03-21T16:27:21Z,2018-02-16,7lysajaDFp2cX097v7H4SN,2Ii6RixKaSHrjvgwupvNQg,33 days 16:27:21.000000000,33.0,2912,['israeli jazz'],35
1557,Andy Sheppard Quartet,Thirteen,16,2018-03-01T04:10:00Z,2018-02-16,57LkmRYAzvaq7lt1JI6oZb,74h5i8f2sHp1hVmxEfyQS9,13 days 04:10:00.000000000,13.0,1458,"['contemporary jazz', 'jazz quartet']",42
1558,Onyx Collective,Fruit Stand,30,2018-03-12T21:54:17Z,2017-10-23,2Bgj9IzoI7ASgjBkQttakf,6yZs3T7BnMwxVELyo6OduT,140 days 21:54:17.000000000,140.0,5616,[],28
1559,Kristjan Randalu,Adaption II,0,2018-03-22T18:13:11Z,2018-03-09,0UQW5kxRc9XEPwasEQH1rc,32YWpypY3iDqeqHjNlT5tK,13 days 18:13:11.000000000,13.0,1134,['estonian jazz'],21
1560,Yacine Boularès,Dar Shems - The House of The Sun,8,2018-03-12T22:40:04Z,2016,3ckzHEElFo6E2In6QQMRUN,2s4lcBEMJzJw9qqsZWuiNA,801 days 22:40:04.000000000,801.0,175,[],8
1561,The Flashbulb,Morning Run,32,2018-03-16T19:09:51Z,2015-04-02,6mMCSCuTbGU6kNr4303LwH,42ABM8zfyW0FAZiozJO5Dz,1079 days 19:09:51.000000000,1079.0,34356,"['breakcore', 'drill and bass', 'intelligent dance music']",45
1562,Matt Martians,Southern Isolation,35,2018-03-16T21:40:07Z,2017-01-27,7ycsWk9ae4pTAlWH8j6Hf9,0kUPOlqFUTNNHgryvXI35t,413 days 21:40:07.000000000,413.0,46871,"['alternative r&b', 'indie soul']",44
1563,RZA,SAVOR.WAVS,0,2018-03-21T16:33:33Z,2017-07-19,4iCwCMnqsNZ6atvRiADgtn,0pi5YiOUYF8fxVMkMbHMsm,245 days 16:33:33.000000000,245.0,247546,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop']",64
1564,Jack White,Ice Station Zebra,18,2018-03-21T21:08:52Z,2018-03-21,4FZ3j1oH43e7cukCALsCwf,3DdyneqFkEUIXuSzwg5lzx,0 days 21:08:52.000000000,0.0,973425,"['alternative rock', 'blues rock', 'garage rock', 'modern blues rock', 'modern rock', 'punk blues', 'rock']",63
1565,Jack White,Freedom At 21,45,2012-04-29T01:05:48Z,2012-04-20,4FZ3j1oH43e7cukCALsCwf,62jFrzCMncwCQTnt8RcHw7,9 days 01:05:48.000000000,9.0,973425,"['alternative rock', 'blues rock', 'garage rock', 'modern blues rock', 'modern rock', 'punk blues', 'rock']",63
1566,Michael Blume,Manufactured Love,0,2018-03-22T18:29:42Z,2015-07-27,5BhvG9bggFHpnuUkl5SnKw,08oEsrgxBv7RIz3dprNey3,969 days 18:29:42.000000000,969.0,10846,"['neo r&b', 'nyc pop']",44
1567,PVT,Incidental Backcloth,12,2018-03-22T18:42:39Z,2015-08-19,6wG77Rz1cQYuKSoW7gaZkL,5uAJVpiclVEza55wHCjtVH,946 days 18:42:39.000000000,946.0,7768,[],24
1568,Sudan Archives,Water,38,2018-01-30T22:57:52Z,2017-09-28,2MPHBxznH1fj59jbOWY38u,4Rxm6tbJRTMvoxLEHaBttJ,124 days 22:57:52.000000000,124.0,66877,"['alternative r&b', 'art pop', 'escape room', 'indie r&b', 'indie soul', 'la pop']",58
1569,Sudan Archives,Come Meh Way,0,2017-08-16T18:58:37Z,2017-07-14,2MPHBxznH1fj59jbOWY38u,6P2Km3e79Tl0q8Gb6t1XM4,33 days 18:58:37.000000000,33.0,66877,"['alternative r&b', 'art pop', 'escape room', 'indie r&b', 'indie soul', 'la pop']",58
1570,Julien Lourau,Multi Don Kulti,1,2018-02-07T01:27:57Z,1995-01-01,6GG7kjBw8vm8v6mgLj66TJ,2eD8xaON5TACL76DOscnbZ,8438 days 01:27:57.000000000,8438.0,2640,['french jazz'],19
1571,Julien Lourau,Un demi-porc et deux caisses de bière,0,2018-02-07T01:17:08Z,1995-01-01,6GG7kjBw8vm8v6mgLj66TJ,5HgP08b10xB4ZzeXEFoDs9,8438 days 01:17:08.000000000,8438.0,2640,['french jazz'],19
1572,Joseph Chilliams,How to Not Be Memphis Bleek,11,2018-02-06T23:38:48Z,2017-08-24,6lirZ0ouvh4l3fz3HSnIwi,2yYrP5Mhuy3tjhrIAzEIDj,166 days 23:38:48.000000000,166.0,5307,[],51
1573,Action Bronson,Bonzai,43,2018-02-06T23:45:09Z,2017-08-25,7BMccF0hQFBpP6417k1OtQ,6ur7NoA7h7ohK25GI2IJva,165 days 23:45:09.000000000,165.0,503291,"['alternative hip hop', 'east coast hip hop', 'hip hop', 'nyc rap', 'pop rap', 'rap', 'southern hip hop', 'underground hip hop']",68
1574,STS,Shot for Love (feat. RJD2),8,2018-02-06T23:11:36Z,2018-01-26,0LhUDcQWIfiP624KorSrcB,1KOm2n4N7FLB1pxOfnPxUD,11 days 23:11:36.000000000,11.0,5829,[],47
1575,Ab-Soul,Bloody Waters (with Anderson .Paak & James Blake),65,2018-02-09T06:45:51Z,2018-02-09,0g9vAlRPK9Gt3FKCekk4TW,4KXwFI9pgJLpUIAc9oSL8j,0 days 06:45:51.000000000,0.0,610127,"['alternative hip hop', 'conscious hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'underground hip hop']",66
1576,Ab-Soul,The Book of Soul,41,2017-07-29T04:50:43Z,2012-05-11,0g9vAlRPK9Gt3FKCekk4TW,1to4zsRWRjzbRGcBSvEQsm,1905 days 04:50:43.000000000,1905.0,610127,"['alternative hip hop', 'conscious hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'underground hip hop']",66
1577,Japandi,Soccer Tease,3,2018-01-30T03:42:53Z,2007-07-23,0CGtg9hEF7QTj9VhGq5xi8,2PxBuzawJ0Q6jokVFm2Qau,3844 days 03:42:53.000000000,3844.0,279,[],7
1578,Japandi,Dawn of the Dad,6,2018-01-30T03:40:53Z,2007-07-23,0CGtg9hEF7QTj9VhGq5xi8,6wZ3sdr0PZNqlkF22nACSL,3844 days 03:40:53.000000000,3844.0,279,[],7
1579,Warpaint,Ashes to Ashes,1,2018-02-06T18:01:32Z,2010,3AmgGrYHXqgbmZ2yKoIVzO,5wBUAqKObbSe6ZsCVI7cMb,2958 days 18:01:32.000000000,2958.0,349590,"['alternative dance', 'art pop', 'chamber pop', 'chillwave', 'dance-punk', 'dream pop', 'electronica', 'garage rock', 'indie pop', 'indie rock', 'la indie', 'modern rock', 'new rave', 'nu gaze']",59
1580,Sex on Toast,"Oh, Loretta!",52,2018-01-30T03:14:32Z,2015-06-08,7w6CFgYRRBheH4QOpa7xzI,4HqxTpbXpLO1jgKJppk8Gl,967 days 03:14:32.000000000,967.0,9591,['australian r&b'],40
1581,Breastfist,A Lickin,16,2018-02-03T05:10:18Z,2012-05-24,1S5IMPzZInvjin164cJ0Zs,5epksFujwUqHRJGQPPVeUK,2081 days 05:10:18.000000000,2081.0,1344,[],15
1582,Arrested Development,Where?,9,2018-02-06T23:59:30Z,2017-12-29,5Va9LuEmaZxnbk1gMnjMD7,4CogXnM6R00mZEGSNKfPpG,39 days 23:59:30.000000000,39.0,107943,"['atl hip hop', 'conscious hip hop', 'hip hop', 'rap']",56
1583,Towa Tei,Taste of You,0,2018-02-08T23:28:10Z,2009-02-04,5FLbE1s9bnHwJhmngtVXpD,0Rr8WdasubCA2Q3uf9pVjA,3291 days 23:28:10.000000000,3291.0,17330,['shibuya-kei'],14
1584,Ash Koosha,Mudafossil,18,2018-02-07T00:02:33Z,2016-04-01,6fmVG1KjVilXPkZ9x9UG8Z,1ta6SK0QatoB14G04gwO6w,677 days 00:02:33.000000000,677.0,6765,['iranian experimental'],19
1585,MAST,Well You Needn’t,4,2018-01-30T02:49:58Z,2018-01-26,0UXQbuPATNYleZ6zm8VPlI,3vLtKtTOY4tbrdX3w0Z8XV,4 days 02:49:58.000000000,4.0,665,[],9
1586,MAST,Evidence,5,2018-01-29T23:01:33Z,2018-01-26,0UXQbuPATNYleZ6zm8VPlI,4ghrW0ROdHaei5IYtLtQaV,3 days 23:01:33.000000000,3.0,665,[],9
1587,MAST,Misterioso,0,2017-12-01T07:09:11Z,2017-11-13,0UXQbuPATNYleZ6zm8VPlI,72RGRMJVa2gLURYUB7ADsA,18 days 07:09:11.000000000,18.0,665,[],9
1588,MAST,"On the Prawl Again, Again",0,2016-11-30T23:23:47Z,2016-09-23,0UXQbuPATNYleZ6zm8VPlI,05Rg4tzPhX3LUpUZj5RFW0,68 days 23:23:47.000000000,68.0,665,[],9
1589,Guy One,Estre (feat. Florence Adooni),37,2018-02-08T23:24:02Z,2017-12-08,3vzUquMMBiNQccnjYezeeR,75zgkZ68IorTkvRkOQWCvJ,62 days 23:24:02.000000000,62.0,1034,['indie jazz'],26
1590,Madison McFerrin,Insane (Single Edit),44,2018-02-06T19:02:14Z,2018-02-02,02zPEtdzUWnPToEVLRiQ7e,6NNEFEJpri1AZWHhqupwTq,4 days 19:02:14.000000000,4.0,20563,"['a cappella', 'alternative r&b', 'indie jazz', 'indie soul', 'neo r&b']",46
1591,Richie Havens,Tombstone Blues,28,2018-02-06T21:55:56Z,2007-10-25,4Qk0lWGeXydDvfrDufDQ9p,267iJIPBzvDEVweuOp5u2o,3757 days 21:55:56.000000000,3757.0,56798,"['folk', 'folk rock', 'singer-songwriter', 'traditional folk']",51
1592,Béla Fleck and the Flecktones,Magic Fingers,19,2018-01-30T03:19:54Z,1992-08-07,5Zmur9D9gpr6tXyDrpnbOe,7dpGmXoiwFadw0CQ2AWiOM,9307 days 03:19:54.000000000,9307.0,51348,"['jam band', 'jazz fusion', 'progressive bluegrass', 'progressive jazz fusion']",44
1593,Béla Fleck and the Flecktones,Sinister Minister - Live Version,15,2014-02-09T20:15:57Z,1996-09-06,5Zmur9D9gpr6tXyDrpnbOe,4Mz8qN0v94ixoJ7mlTejzE,6365 days 20:15:57.000000000,6365.0,51348,"['jam band', 'jazz fusion', 'progressive bluegrass', 'progressive jazz fusion']",44
1594,Béla Fleck and the Flecktones,Next - Edit,5,2013-11-05T06:59:29Z,2003-10-27,5Zmur9D9gpr6tXyDrpnbOe,3CXj05hysUwK8sRnNU2t4c,3662 days 06:59:29.000000000,3662.0,51348,"['jam band', 'jazz fusion', 'progressive bluegrass', 'progressive jazz fusion']",44
1595,Jon Lucien,Listen Love,15,2018-02-08T22:11:47Z,1974,2CV1vj08wUVXTAMs2Ho35r,2xXngZG7QfpCYuL2b1Aq2q,16109 days 22:11:47.000000000,16109.0,6669,['jazz funk'],28
1596,Laurie Anderson,Excellent Birds - Remastered,20,2018-02-08T01:34:02Z,2000,5hqB3Fxgin9YGYa0mIGf1G,01NTSMfoFJEAsQSJo9kFC5,6613 days 01:34:02.000000000,6613.0,59914,"['art pop', 'art rock', 'bow pop', 'compositional ambient', 'experimental', 'experimental pop', 'laboratorio']",46
1597,Laurie Anderson,O Superman (For Massenet) - Remastered,30,2017-04-12T04:47:46Z,2000,5hqB3Fxgin9YGYa0mIGf1G,4W375GW8GBI3x9nR4cfRfK,6311 days 04:47:46.000000000,6311.0,59914,"['art pop', 'art rock', 'bow pop', 'compositional ambient', 'experimental', 'experimental pop', 'laboratorio']",46
1598,Allan Holdsworth,Road Games (Jack Bruce) - Remastered,32,2018-02-06T23:53:38Z,2017-04-07,5CK3a77IzCSHjNqzRcbhuG,20EKhxBa0QSXSjiBjkcYtB,305 days 23:53:38.000000000,305.0,45098,"['jazz funk', 'jazz fusion', 'jazz guitar', 'jazz metal', 'neo classical metal']",39
1599,Allan Holdsworth,Non Brewed Condiment,0,2016-12-30T19:07:56Z,1986,5CK3a77IzCSHjNqzRcbhuG,2a35buCHymamXystNYmgrY,11321 days 19:07:56.000000000,11321.0,45098,"['jazz funk', 'jazz fusion', 'jazz guitar', 'jazz metal', 'neo classical metal']",39
1600,Thank You Scientist,Rube Goldberg Variations,0,2018-02-08T23:10:49Z,2016-07-29,4YygB8sfxuIcj2p0G9kpQ5,6AVLBhGPzaBStImxSNqGq2,559 days 23:10:49.000000000,559.0,64803,"['progressive jazz fusion', 'progressive post-hardcore']",51
1601,Poino,Strength Of A Cowboy,0,2018-02-06T22:45:01Z,2010-12-31,7KgfPSuWAolvddWdnJWm4a,0eJejSwni6cHASim3I4OXs,2594 days 22:45:01.000000000,2594.0,110,['uk noise rock'],0
1602,At The Drive In,Point Of Demarkation,30,2018-01-30T19:09:14Z,2018-01-26,5E2rtn57BM2WPjwak4kGd5,6v3MSw7N5mKTgKFjXtTwFo,4 days 19:09:14.000000000,4.0,200880,"['alternative metal', 'alternative rock', 'dance-punk', 'el paso indie', 'emo', 'garage rock', 'indie rock', 'modern rock', 'post-hardcore']",52
1603,At The Drive In,Governed By Contagions,22,2016-12-12T20:54:11Z,2016-12-09,5E2rtn57BM2WPjwak4kGd5,55WlP1sYMv6kNEfBjwyXT2,3 days 20:54:11.000000000,3.0,200880,"['alternative metal', 'alternative rock', 'dance-punk', 'el paso indie', 'emo', 'garage rock', 'indie rock', 'modern rock', 'post-hardcore']",52
1604,Yowie,Ineffable Dolphin Communion,0,2018-02-06T18:08:29Z,2017-04-21,5m4l4rITX9foaGMnSrhog6,5I11y2dD0hrRo3RQlifeIn,291 days 18:08:29.000000000,291.0,2392,"['math rock', 'noise rock']",12
1605,Yowie,Trina,0,2018-02-06T18:06:29Z,2007-08-23,5m4l4rITX9foaGMnSrhog6,5rsJTNoWoNzcHIxrBn4M7D,3820 days 18:06:29.000000000,3820.0,2392,"['math rock', 'noise rock']",12
1606,Cid Rim,Four-Eighteen,0,2018-02-08T19:59:02Z,2017-08-10,1qsa20MWDjV9QI93zn2i2s,46lbp1Pg4IyQPSVwT9n6up,182 days 19:59:02.000000000,182.0,7479,"['bass trip', 'future garage', 'wonky']",37
1607,Cid Rim,A Fall Four Two,0,2017-04-30T00:45:58Z,2012-08-07,1qsa20MWDjV9QI93zn2i2s,3k1ZDFxplADkyr8vzarlI1,1727 days 00:45:58.000000000,1727.0,7479,"['bass trip', 'future garage', 'wonky']",37
1608,Midnight Magic,Black Cherry,21,2018-02-08T23:04:00Z,2016-11-18,3KuNrap7xPWVJCyBHAE4le,1ec3v4pxpSrTkQ1Ph4WKXd,447 days 23:04:00.000000000,447.0,14231,"['balearic', 'nu disco']",42
1609,Lunice,Pathwave,21,2018-02-08T21:32:09Z,2017-11-16,5I0593TTVPzkanWW8xsTns,2S9QoUruE0FKZ1bHPaHZxz,84 days 21:32:09.000000000,84.0,23550,"['bass music', 'electronic trap', 'glitch hop', 'wonky']",51
1610,Rez Abbasi,Propensity,3,2018-02-08T21:49:15Z,2017-10-06,2RbMOnpbQqUjejSB3Uwmzl,3g1ZrEx2lNzTB0OaQ1rcOL,125 days 21:49:15.000000000,125.0,925,['jazz guitar'],12
1611,Alan Pasqua,The Turnaround,6,2018-02-06T23:47:19Z,2017-11-17,1QDou4hCker2eGblLzIq80,0jn3gTR2IDars58PF2Hl25,81 days 23:47:19.000000000,81.0,2964,['jazz piano'],33
1612,Charlie Hunter,Who Put You Behind The Wheel?,30,2018-02-06T16:41:47Z,2016-07-22,0si9BxvM2C33fAIkr1pgUc,5DPZO5wgTe5jcK2r0tbdYT,564 days 16:41:47.000000000,564.0,31286,"['jazz funk', 'jazz fusion', 'jazz guitar', 'soul jazz']",47
1613,Charlie Hunter,"No Money, No Honey",0,2016-10-26T17:58:37Z,2016-07-22,0si9BxvM2C33fAIkr1pgUc,4F3tj5v7fKfVTWUlnsRjWv,96 days 17:58:37.000000000,96.0,31286,"['jazz funk', 'jazz fusion', 'jazz guitar', 'soul jazz']",47
1614,Charlie Hunter,(Looks Like) Somebody Got Ahead Of Schedule On Their Medication,17,2016-08-05T16:54:41Z,2016-07-22,0si9BxvM2C33fAIkr1pgUc,42d4IsqgapznmjLz34JKVF,14 days 16:54:41.000000000,14.0,31286,"['jazz funk', 'jazz fusion', 'jazz guitar', 'soul jazz']",47
1615,Charlie Hunter,More Than This,39,2013-01-16T22:22:57Z,2001-01-01,0si9BxvM2C33fAIkr1pgUc,2xb1HCvRkwY0vof2Z6VMe9,4398 days 22:22:57.000000000,4398.0,31286,"['jazz funk', 'jazz fusion', 'jazz guitar', 'soul jazz']",47
1616,Charlie Hunter,Creole,37,2012-06-09T21:53:48Z,2001-01-01,0si9BxvM2C33fAIkr1pgUc,2W1wZG52PIlXihmHnNXE1G,4177 days 21:53:48.000000000,4177.0,31286,"['jazz funk', 'jazz fusion', 'jazz guitar', 'soul jazz']",47
1617,Andy Clausen,A Little Burlier,0,2018-02-08T18:42:54Z,2018-01-29,4NWb3aLeuAifoxB2B4ospX,0Qslt3eg8OSnTCLvytPByF,10 days 18:42:54.000000000,10.0,0,[],0
1618,Donald Fagen,The Great Pagoda of Funn,27,2018-02-08T03:48:26Z,2006-03-07,0S1SjYebdSaiMpI8xSW2Wb,2ZPOHNME2LRuumFiTMVCeC,4356 days 03:48:26.000000000,4356.0,110715,"['art rock', 'classic uk pop', 'jazz fusion', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",51
1619,Square Peg Round Hole,Juniper,11,2018-02-03T00:38:47Z,2016-03-25,1lo2zawE0LDHrcmcd8ioWp,4Pgnl5gEmL0QzxVnM3Of7M,680 days 00:38:47.000000000,680.0,2224,['american post-rock'],26
1620,Hot Sugar,Coffin in the Clouds,44,2018-02-08T21:27:17Z,2017-03-31,5doDInHCvRMOOapyaos2AE,6pzn7FDicaoXtRhklaVk8R,314 days 21:27:17.000000000,314.0,30549,[],46
1621,DakhaBrakha,Buvayte Zdorovi,23,2018-02-04T01:50:34Z,2014-01-04,5hQYZqZaPcRceL82mFZTO5,2VXaLs20zx3XQltYExxt9h,1492 days 01:50:34.000000000,1492.0,42155,"['ukrainian experimental', 'ukrainian folk', 'ukrainian indie', 'ukrainian rock']",43
